Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,Theme,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
TIP Projects FY 2023 to [Southeast Michigan] {2026},TIP Projects FY 2023 to 2026,,eng,Southeast Michigan Council of Governments,Southeast Michigan,Datasets,,SoutheastMichigan|transportation|TIP|TransportationImprovementProgram,2022-07-21T20:15:12.000Z,2026,2026-2026,"Ann Arbor, Michigan|Novi, Michigan|Chelsea, Michigan|Clawson, Michigan|Ida, Michigan|Estral Beach, Michigan|Sylvan Lake, Michigan|Romeo, Michigan|Maybee, Michigan|Grosse Pointe, Michigan|Jasper, Michigan|Plymouth, Michigan|Shiawassee County, Michigan|Oakland County, Michigan|Ruby, Michigan|Belleville, Michigan|Livonia, Michigan|Yale, Michigan|Ecorse, Michigan|Capac, Michigan|Rochester, Michigan|Metamora, Michigan|Inkster, Michigan|Blissfield, Michigan|New Baltimore, Michigan|Madison Heights, Michigan|Lake Orion, Michigan|Oxford, Michigan|Berkley, Michigan|Fowlerville, Michigan|Farmington, Michigan|Bingham Farms, Michigan|Carleton, Michigan|Wayne, Michigan|Lake Angelus, Michigan|Wixom, Michigan|Grosse Pointe Woods, Michigan|Armada, Michigan|Tecumseh, Michigan|Woodland Beach, Michigan|Wyandotte, Michigan|West Monroe, Michigan|Milford, Michigan|Flushing, Michigan|Roseville, Michigan|Westland, Michigan|Beecher, Michigan|Southgate, Michigan|Village Of Clarkston, Michigan|Argentine, Michigan|Gaines, Michigan|Pinckney, Michigan|Barton Hills, Michigan|Hartland, Michigan|St. Clair County, Michigan|Orchard Lake Village, Michigan|Utica, Michigan|Luna Pier, Michigan|Pontiac, Michigan|Milan, Michigan|Flint, Michigan|Walled Lake, Michigan|St. Clair Shores, Michigan|River Rouge, Michigan|Ortonville, Michigan|Romulus, Michigan|Royal Oak, Michigan|Mount Morris, Michigan|Grand Blanc, Michigan|Livingston County, Michigan|Lathrup Village, Michigan|Lambertville, Michigan|Dearborn Heights, Michigan|Lake Fenton, Michigan|Goodrich, Michigan|Northville, Michigan|Britton, Michigan|Linden, Michigan|Birmingham, Michigan|Gibraltar, Michigan|Fenton, Michigan|Imlay City, Michigan|New Lothrop, Michigan|Rochester Hills, Michigan|Lincoln Park, Michigan|South Lyon, Michigan|Adrian, Michigan|Bloomfield Hills, Michigan|Wayne County, Michigan|Ferndale, Michigan|Temperance, Michigan|Hazel Park, Michigan|Lenawee County, Michigan|Pearl Beach, Michigan|Marysville, Michigan|Marine City, Michigan|Byron, Michigan|Warren, Michigan|Grosse Pointe Park, Michigan|Hamtramck, Michigan|Monroe County, Michigan|Eastpointe, Michigan|Attica, Michigan|Washtenaw County, Michigan|Stony Point, Michigan|Wolverine Lake, Michigan|Leonard, Michigan|Davison, Michigan|Clinton, Michigan|Deerfield, Michigan|Howell, Michigan|Holly, Michigan|Village Of Grosse Pointe Shores, Michigan|Woodhaven, Michigan|Harper Woods, Michigan|Lennon, Michigan|Saline, Michigan|Dexter, Michigan|Flat Rock, Michigan|Bancroft, Michigan|Beverly Hills, Michigan|Rockwood, Michigan|Detroit, Michigan|Detroit Beach, Michigan|Trenton, Michigan|Burton, Michigan|Keego Harbor, Michigan|Algonac, Michigan|Garden City, Michigan|Grosse Pointe Farms, Michigan|Lakeport, Michigan|Highland Park, Michigan|Manchester, Michigan|Vernon, Michigan|Huntington Woods, Michigan|Lapeer, Michigan|Troy, Michigan|Franklin, Michigan|Fraser, Michigan|Auburn Hills, Michigan|New Haven, Michigan|Brighton, Michigan|Memphis, Michigan|Melvindale, Michigan|Richmond, Michigan|Emmett, Michigan|Whitmore Lake, Michigan|Sterling Heights, Michigan|Petersburg, Michigan|Oak Park, Michigan|St. Clair, Michigan|Genesee County, Michigan|Dryden, Michigan|Almont, Michigan|Macomb County, Michigan|Ypsilanti, Michigan|Farmington Hills, Michigan|Taylor, Michigan|Monroe, Michigan|Pleasant Ridge, Michigan|Dundee, Michigan|Riverview, Michigan|Allen Park, Michigan|South Rockwood, Michigan|Swartz Creek, Michigan|Durand, Michigan|Mount Clemens, Michigan|Center Line, Michigan|Dearborn, Michigan|South Monroe, Michigan|Southfield, Michigan|Lapeer County, Michigan|Michigan","-84.1328,41.7250,-82.4223,43.1360",Vector data,Shapefile,https://maps-semcog.opendata.arcgis.com/maps/SEMCOG::tip-projects-fy-2023-to-2026,https://hub-wilkinco.hub.arcgis.com/datasets/wilkinco::plss-second-divisions-quarter-quarter-sections-government-lots.zip,,https://gis.semcog.org/server/rest/services/Hosted/TIP_Projects_FY_2023_to_2026/FeatureServer/39,,item.html?id=41c94f9893d541d5804dbce8338f8676&sublayer=39,https://hub.arcgis.com/datasets/item.html?id=41c94f9893d541d5804dbce8338f8676&sublayer=39,SEMCOG Open Data,06f-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,06f-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,1.9238 MB
Urgent Care Facility Locations [Southeast Michigan],Urgent Care Facility Locations,,eng,Southeast Michigan Council of Governments,Southeast Michigan,Datasets,,economy|urgentcare|medical|southeastmichigan,2022-08-18T15:31:56.000Z,Continually updated resource,,"Ann Arbor, Michigan|Novi, Michigan|Chelsea, Michigan|Clawson, Michigan|Ida, Michigan|Estral Beach, Michigan|Sylvan Lake, Michigan|Romeo, Michigan|Maybee, Michigan|Grosse Pointe, Michigan|Jasper, Michigan|Plymouth, Michigan|Shiawassee County, Michigan|Oakland County, Michigan|Ruby, Michigan|Belleville, Michigan|Livonia, Michigan|Jackson County, Michigan|Vandercook Lake, Michigan|Ecorse, Michigan|Capac, Michigan|Rochester, Michigan|Metamora, Michigan|Inkster, Michigan|Ovid, Michigan|Blissfield, Michigan|New Baltimore, Michigan|Madison Heights, Michigan|Lake Orion, Michigan|Oxford, Michigan|Berkley, Michigan|Fowlerville, Michigan|Farmington, Michigan|Bingham Farms, Michigan|Carleton, Michigan|Michigan Center, Michigan|Hudson, Michigan|Corunna, Michigan|Wayne, Michigan|Lake Angelus, Michigan|Williamston, Michigan|Wixom, Michigan|Grosse Pointe Woods, Michigan|Armada, Michigan|Tecumseh, Michigan|Morrice, Michigan|Woodland Beach, Michigan|Wyandotte, Michigan|West Monroe, Michigan|Milford, Michigan|Dansville, Michigan|Roseville, Michigan|Westland, Michigan|Vineyard Lake, Michigan|Southgate, Michigan|Village Of Clarkston, Michigan|Argentine, Michigan|Gaines, Michigan|Pinckney, Michigan|Barton Hills, Michigan|Hartland, Michigan|St. Clair County, Michigan|Orchard Lake Village, Michigan|Utica, Michigan|Napoleon, Michigan|Luna Pier, Michigan|Milan, Michigan|Pontiac, Michigan|Walled Lake, Michigan|St. Clair Shores, Michigan|River Rouge, Michigan|Ortonville, Michigan|Romulus, Michigan|Royal Oak, Michigan|Grand Blanc, Michigan|Livingston County, Michigan|Perry, Michigan|Lathrup Village, Michigan|Lambertville, Michigan|Dearborn Heights, Michigan|Lake Fenton, Michigan|Goodrich, Michigan|Northville, Michigan|Britton, Michigan|Linden, Michigan|Birmingham, Michigan|Gibraltar, Michigan|Fenton, Michigan|Imlay City, Michigan|Rochester Hills, Michigan|Lincoln Park, Michigan|South Lyon, Michigan|Adrian, Michigan|Bloomfield Hills, Michigan|Wayne County, Michigan|Middletown, Michigan|Ferndale, Michigan|Temperance, Michigan|Hazel Park, Michigan|Lenawee County, Michigan|Hillsdale County, Michigan|Pearl Beach, Michigan|Marysville, Michigan|Marine City, Michigan|Byron, Michigan|Warren, Michigan|Grosse Pointe Park, Michigan|Hamtramck, Michigan|Addison, Michigan|Monroe County, Michigan|Eastpointe, Michigan|Attica, Michigan|Washtenaw County, Michigan|Manitou Beach-devils Lake, Michigan|Stony Point, Michigan|Wolverine Lake, Michigan|Leonard, Michigan|Davison, Michigan|Clinton, Michigan|Deerfield, Michigan|Howell, Michigan|Holly, Michigan|Village Of Grosse Pointe Shores, Michigan|Onsted, Michigan|Woodhaven, Michigan|Harper Woods, Michigan|Lennon, Michigan|Saline, Michigan|Dexter, Michigan|Morenci, Michigan|Flat Rock, Michigan|Bancroft, Michigan|Beverly Hills, Michigan|Rockwood, Michigan|Detroit, Michigan|Detroit Beach, Michigan|Trenton, Michigan|Clayton, Michigan|Waldron, Michigan|Burton, Michigan|Keego Harbor, Michigan|Algonac, Michigan|Garden City, Michigan|Grosse Pointe Farms, Michigan|Highland Park, Michigan|Cement City, Michigan|Manchester, Michigan|Vernon, Michigan|Huntington Woods, Michigan|Lapeer, Michigan|Troy, Michigan|Ingham County, Michigan|Franklin, Michigan|Fraser, Michigan|Auburn Hills, Michigan|New Haven, Michigan|Laingsburg, Michigan|Shaftsburg, Michigan|Brighton, Michigan|Memphis, Michigan|Brooklyn, Michigan|Melvindale, Michigan|Richmond, Michigan|Emmett, Michigan|Whitmore Lake, Michigan|Sterling Heights, Michigan|Grass Lake, Michigan|Petersburg, Michigan|Oak Park, Michigan|Webberville, Michigan|St. Clair, Michigan|Genesee County, Michigan|Dryden, Michigan|Almont, Michigan|Macomb County, Michigan|Ypsilanti, Michigan|Farmington Hills, Michigan|Taylor, Michigan|Monroe, Michigan|Pleasant Ridge, Michigan|Dundee, Michigan|Riverview, Michigan|Allen Park, Michigan|South Rockwood, Michigan|Swartz Creek, Michigan|Durand, Michigan|Stockbridge, Michigan|Lake Victoria, Michigan|Mount Clemens, Michigan|Owosso, Michigan|Center Line, Michigan|Clinton County, Michigan|Dearborn, Michigan|South Monroe, Michigan|Southfield, Michigan|Lapeer County, Michigan|Michigan","-84.4330,41.6988,-82.4301,43.0676",Vector data,Shapefile,https://maps-semcog.opendata.arcgis.com/maps/SEMCOG::urgent-care-facility-locations,https://hub-wilkinco.hub.arcgis.com/datasets/wilkinco::plss-second-divisions-quarter-quarter-sections-government-lots.zip,,https://gis.semcog.org/server/rest/services/Hosted/Urgent_Care_Facility_Locations/FeatureServer/28,,item.html?id=2f4e403262934b8faaa36c5aeeebf0e6&sublayer=28,https://hub.arcgis.com/datasets/item.html?id=2f4e403262934b8faaa36c5aeeebf0e6&sublayer=28,SEMCOG Open Data,06f-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,06f-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,1.9238 MB
"CommercialInspections [Detroit, Michigan]",CommercialInspections,Commercial Certificates of Compliance issued by BSEED.,eng,City of Detroit,"Detroit, Michigan",Datasets,,commercial|inspections|bseed|property,2021-11-24T21:07:55.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Dearborn, Michigan|Hamtramck, Michigan|Michigan","-83.2867,42.2627,-82.9112,42.4500",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::commercialinspections,https://data.detroitmi.gov/datasets/detroitmi::commercialinspections.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/CommercialInspections/FeatureServer/0,,item.html?id=6baa4f7db4f14ee0a08dcf532412583c&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=6baa4f7db4f14ee0a08dcf532412583c&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.134 MB
"Certificates of Compliance (Archived) [Detroit, Michigan]",Certificates of Compliance (Archived),Certificates of Compliance issued by BSEED.,eng,City of Detroit,"Detroit, Michigan",Datasets,,bseed|property,2021-11-24T20:59:16.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Dearborn, Michigan|Hamtramck, Michigan|Michigan","-83.2871,42.2587,-82.9134,42.4500",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::certificates-of-compliance-archived,https://data.detroitmi.gov/datasets/detroitmi::certificates-of-compliance-archived.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/CertificateOfCompliance/FeatureServer/0,,item.html?id=c0c56215ab034beb924f86ad1b1f309b&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=c0c56215ab034beb924f86ad1b1f309b&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.2998 MB
"Residential Inspections (Archived) [Detroit, Michigan]",Residential Inspections (Archived),Residential inspections conducted by BSEED.,eng,City of Detroit,"Detroit, Michigan",Datasets,,bseed|residential|inspections|property,2021-11-24T21:23:17.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Dearborn, Michigan|Hamtramck, Michigan|Michigan","-83.2871,42.2587,-82.9134,42.4500",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::residential-inspections-archived,https://data.detroitmi.gov/datasets/detroitmi::residential-inspections-archived.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/ResidentialInspections/FeatureServer/0,,item.html?id=b8a8e2d9ee9e4f5abb5c7a9030e6df3f&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=b8a8e2d9ee9e4f5abb5c7a9030e6df3f&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.3099 MB
"Residential Rental Registrations [Detroit, Michigan]",Residential Rental Registrations,"Residential Rental Registrations, managed by BSEED.",eng,City of Detroit,"Detroit, Michigan",Datasets,,bseed|property|rental,2021-11-24T21:21:16.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Dearborn, Michigan|Hamtramck, Michigan|Michigan","-83.2874,42.2565,-82.9127,42.4500",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::residential-rental-registrations,https://data.detroitmi.gov/datasets/detroitmi::residential-rental-registrations.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/RentalStatuses/FeatureServer/0,,item.html?id=4752cfde5a9d4e5eb6e1f4f6ef0ee26d&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=4752cfde5a9d4e5eb6e1f4f6ef0ee26d&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,2.333 MB
"Residential Certificates of Compliance [Detroit, Michigan]",Residential Certificates of Compliance,Residential Certificates of Compliance issued by BSEED that are currently valid. The number of days until the certificate expires is noted on each row.,eng,City of Detroit,"Detroit, Michigan",Datasets,,bseed|property|certificate,2022-02-11T22:36:40.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Dearborn, Michigan|Hamtramck, Michigan|Michigan","-83.2871,42.2570,-82.9130,42.4500",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::residential-certificates-of-compliance,https://data.detroitmi.gov/datasets/detroitmi::residential-certificates-of-compliance.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/active_cofc/FeatureServer/0,,item.html?id=9f2fe4ffa7f145d6a81a18f0f1016649&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=9f2fe4ffa7f145d6a81a18f0f1016649&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.4563 MB
"Base Units Buildings [Detroit, Michigan]",Base Units Buildings,"A table of all buildings in the city. This table is maintained by DoIT.This table links to the other base unit tables:addresses should generally link to a building, but do not have to; the major exception here is for parcel addresses where no building exists.units must link to a building.Fieldsbldg_id: The unique ID for this building.parcel_id: The parcel this building sits on. This should be populated.bldg_status:This value indicates if the building is currently in use (active), part of a planned development (pending), or has been demolished (retired).Geometry typeThe geometry is a Polygon in the EPSG:2898 projection. In the future, it should be a 3D multipatch type to allow for extrusion and texturing.",eng,City of Detroit,"Detroit, Michigan",Datasets,,baseunits|export,2022-08-02T12:59:46.000Z,Continually updated resource,,"Melvindale, Michigan|River Rouge, Michigan|Wayne County, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2907,42.2528,-82.9102,42.4536",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::base-units-buildings,https://data.detroitmi.gov/datasets/detroitmi::certificates-of-compliance-archived.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Base_Units_Buildings/FeatureServer/3,,item.html?id=d2d4e0ec6a7a4ea6848a917e2745002a&sublayer=3,https://hub.arcgis.com/datasets/item.html?id=d2d4e0ec6a7a4ea6848a917e2745002a&sublayer=3,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.2998 MB
"Base Units Address Points [Detroit, Michigan]",Base Units Address Points,"A table of the addresses in the city with their location represented as points.When an address is related to a unit, its location is the center point of the building that unit is related to. In the future, this location may be upgraded to be the rooftop location of that unit within the building.When an address describes a building and not a unit, the location is the center point of the related building.When an address is only related to a parcel, its location is the center point of that related parcel.Fieldsaddr_id:The unique ID for this address.{unit, parcel, bldg, street}_id: The unique ID for the corresponding physical base unit: a unit/parcel/building/street.geo_source: The physical base unit that this address got its location from.Geometry typeThe geometry is a Point in theEPSG:2898 projection.",eng,City of Detroit,"Detroit, Michigan",Datasets,,baseunits|addresses,2022-07-15T13:15:49.000Z,Continually updated resource,,"Melvindale, Michigan|River Rouge, Michigan|Wayne County, Michigan|Dearborn, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2907,42.2527,-82.9103,42.4538",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::base-units-address-points,https://data.detroitmi.gov/datasets/detroitmi::certificates-of-compliance-archived.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Base_Unit_Address_Points/FeatureServer/4,,item.html?id=4f1fa1fc005e4c89a6b1f7e2cd8c6932&sublayer=4,https://hub.arcgis.com/datasets/item.html?id=4f1fa1fc005e4c89a6b1f7e2cd8c6932&sublayer=4,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.2998 MB
"CertificateOfOccupancy [Detroit, Michigan]",CertificateOfOccupancy,"A Certificate of Occupancy (C of O) is the permission to occupy a building or space based on approved permits. The application is submitted to BSEED along with all permits associated with the project. The building permit applicant or licensed professional would apply for the C of O, not necessarily the property owner. The purpose of tracking this information is to verify that the completed project has been approved for occupancy. Column definitions",eng,City of Detroit,"Detroit, Michigan",Datasets,,bseed|certificate|occupancy|property|permits,2021-11-24T21:07:07.000Z,Continually updated resource,,"Melvindale, Michigan|Wayne County, Michigan|Highland Park, Michigan|Hamtramck, Michigan|Michigan","-83.2812,42.2639,-82.9138,42.4498",Vector data,Shapefile,https://data.detroitmi.gov/maps/detroitmi::certificateofoccupancy,https://data.detroitmi.gov/datasets/detroitmi::certificateofoccupancy.zip,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/CertificateOfOccupancy/FeatureServer/0,,item.html?id=26d05ccee5b64a7faa5cc6849266512a&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=26d05ccee5b64a7faa5cc6849266512a&sublayer=0,Detroit Open Data,07c-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,07c-01,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.0625 MB
"Allegheny County Census Blocks [Allegheny County, Pennsylvania] {2021}",Allegheny County Census Blocks 2021,"This is an Allegheny County extract of the 2021 US Census Blocks downloaded from the following website: https://www.census.gov/geographies/mapping-files/time-series/geo/tiger-geodatabase-file.htmlIf viewing this description on the Western Pennsylvania Regional Data Center's open data portal (https://www.wprdc.org), this dataset is harvested on a weekly basis from Allegheny County's GIS data portal (https://openac.alcogis.opendata.arcgis.com/). The full metadata record for this dataset can also be found on Allegheny County's GIS portal. You can access the metadata record and other resources on the GIS portal by clicking on the ""Explore"" button (and choosing the ""Go to resource"" option) to the right of the ""ArcGIS Open Dataset"" text below.Category: Civic Vitality and GovernanceOrganization: Allegheny CountyDepartment: Geographic Information Systems Group; Department of Administrative ServicesTemporal Coverage: currentData Notes:Coordinate System: GCS_North_American_1983Development Notes: noneOther: noneRelated Document(s): noneFrequency - Data Change: 2021 dataFrequency - Publishing: one-timeData Steward Name: Seehttps://www.census.gov/geo/about/contact.htmlfor more information.Data Steward Email:Seehttps://www.census.gov/geo/about/contact.htmlfor more information.",eng,"County of Allegheny, PA","Allegheny County, Pennsylvania",Datasets,,census,2022-08-19T17:13:17.000Z,2021,2021-2021,"North Irwin, Pennsylvania|Aspinwall, Pennsylvania|West Mifflin, Pennsylvania|Loyalhanna, Pennsylvania|Lawrence, Pennsylvania|Russellton, Pennsylvania|Westland, Pennsylvania|Pittsburgh, Pennsylvania|Coraopolis, Pennsylvania|Canonsburg, Pennsylvania|Chalfant, Pennsylvania|Grapeville, Pennsylvania|East Pittsburgh, Pennsylvania|Castle Shannon, Pennsylvania|Oakmont, Pennsylvania|Kiskimere, Pennsylvania|Coral, Pennsylvania|Ambridge, Pennsylvania|Ingram, Pennsylvania|Rosslyn Farms, Pennsylvania|Fox Chapel, Pennsylvania|New Stanton, Pennsylvania|Whitehall, Pennsylvania|York County, Pennsylvania|Braddock Hills, Pennsylvania|Sutersville, Pennsylvania|Beaver County, Pennsylvania|Saltsburg, Pennsylvania|East Mckeesport, Pennsylvania|Tioga County, Pennsylvania|Bridgeville, Pennsylvania|Sewickley, Pennsylvania|Herminie, Pennsylvania|Monroeville, Pennsylvania|Muse, Pennsylvania|Boston, Pennsylvania|Gibsonia, Pennsylvania|Houston, Pennsylvania|Cheswick, Pennsylvania|West Leechburg, Pennsylvania|Bradford Woods, Pennsylvania|Wilmerding, Pennsylvania|Hickory, Pennsylvania|North Apollo, Pennsylvania|Murrysville, Pennsylvania|Clinton, Pennsylvania|Harwick, Pennsylvania|Franklin Park, Pennsylvania|West Newton, Pennsylvania|Wall, Pennsylvania|Delmont, Pennsylvania|St. Vincent College, Pennsylvania|Tarentum, Pennsylvania|Rennerdale, Pennsylvania|Springdale, Pennsylvania|Hunker, Pennsylvania|Oklahoma, Pennsylvania|Forest Hills, Pennsylvania|Irwin, Pennsylvania|Elizabeth, Pennsylvania|Centre County, Pennsylvania|Apollo, Pennsylvania|White Oak, Pennsylvania|Mcgovern, Pennsylvania|Norvelt, Pennsylvania|Madison, Pennsylvania|Sharpsburg, Pennsylvania|Carnot-moon, Pennsylvania|Crafton, Pennsylvania|Harrison City, Pennsylvania|Glenfield, Pennsylvania|Adams County, Pennsylvania|Braddock, Pennsylvania|Baden, Pennsylvania|Orchard Hills, Pennsylvania|Avonmore, Pennsylvania|Pennsbury Village, Pennsylvania|Derry, Pennsylvania|Enlow, Pennsylvania|Berks County, Pennsylvania|Carnegie, Pennsylvania|Ben Avon Heights, Pennsylvania|Clairton, Pennsylvania|Pitcairn, Pennsylvania|Penn, Pennsylvania|New Eagle, Pennsylvania|Shelocta, Pennsylvania|Glassport, Pennsylvania|West Elizabeth, Pennsylvania|Noblestown, Pennsylvania|Calumet, Pennsylvania|New Alexandria, Pennsylvania|Washington County, Pennsylvania|Turtle Creek, Pennsylvania|Bulger, Pennsylvania|Bairdford, Pennsylvania|North Vandergrift, Pennsylvania|Crabtree, Pennsylvania|Oakdale, Pennsylvania|Whitaker, Pennsylvania|Edgewood, Pennsylvania|Indiana County, Pennsylvania|Laurel Mountain, Pennsylvania|Thompsonville, Pennsylvania|Leetsdale, Pennsylvania|Bakerstown, Pennsylvania|Bethel Park, Pennsylvania|Verona, Pennsylvania|Millwood, Pennsylvania|Homestead, Pennsylvania|Green Tree, Pennsylvania|Churchill, Pennsylvania|West View, Pennsylvania|Liberty, Pennsylvania|Export, Pennsylvania|Dormont, Pennsylvania|Manor, Pennsylvania|Hostetter, Pennsylvania|Northumberland County, Pennsylvania|Greenock, Pennsylvania|Midway, Pennsylvania|Allegheny County, Pennsylvania|Haysville, Pennsylvania|Lawson Heights, Pennsylvania|Heidelberg, Pennsylvania|Hendersonville, Pennsylvania|Sewickley Hills, Pennsylvania|Collinsburg, Pennsylvania|Lower Burrell, Pennsylvania|Etna, Pennsylvania|Emsworth, Pennsylvania|Lincoln, Pennsylvania|Brackenridge, Pennsylvania|Westmoreland County, Pennsylvania|Hyde Park, Pennsylvania|Bradenville, Pennsylvania|Elrama, Pennsylvania|Millvale, Pennsylvania|Southview, Pennsylvania|Glen Osborne, Pennsylvania|Arnold, Pennsylvania|Aliquippa, Pennsylvania|Armstrong County, Pennsylvania|Rankin, Pennsylvania|Slickville, Pennsylvania|North Braddock, Pennsylvania|Bell Acres, Pennsylvania|Greensburg, Pennsylvania|Brentwood, Pennsylvania|Wylandville, Pennsylvania|Mcdonald, Pennsylvania|Finleyville, Pennsylvania|Gastonville, Pennsylvania|Port Vue, Pennsylvania|Graceton, Pennsylvania|Jeannette, Pennsylvania|Imperial, Pennsylvania|Allison Park, Pennsylvania|Mckeesport, Pennsylvania|Black Lick, Pennsylvania|Blawnox, Pennsylvania|Versailles, Pennsylvania|Edgeworth, Pennsylvania|Duquesne, Pennsylvania|Mcmurray, Pennsylvania|Pleasant Hills, Pennsylvania|Sturgeon, Pennsylvania|Leechburg, Pennsylvania|Arona, Pennsylvania|Mckees Rocks, Pennsylvania|Munhall, Pennsylvania|Vandergrift, Pennsylvania|Youngwood, Pennsylvania|Sewickley Heights, Pennsylvania|South Heights, Pennsylvania|Glenshaw, Pennsylvania|Curtisville, Pennsylvania|Adamsburg, Pennsylvania|Dravosburg, Pennsylvania|South Greensburg, Pennsylvania|Plum, Pennsylvania|Mount Oliver, Pennsylvania|Ligonier, Pennsylvania|Swissvale, Pennsylvania|Youngstown, Pennsylvania|Jacksonville, Pennsylvania|Yukon, Pennsylvania|Latrobe, Pennsylvania|West Homestead, Pennsylvania|Meadowlands, Pennsylvania|Cecil-bishop, Pennsylvania|Southwest Greensburg, Pennsylvania|East Vandergrift, Pennsylvania|Pleasant View, Pennsylvania|Jefferson Hills, Pennsylvania|New Kensington, Pennsylvania|Bellevue, Pennsylvania|Blairsville, Pennsylvania|Level Green, Pennsylvania|Avalon, Pennsylvania|Clearfield County, Pennsylvania|Thornburg, Pennsylvania|Wilkinsburg, Pennsylvania|Ben Avon, Pennsylvania|Trafford, Pennsylvania|Baldwin, Pennsylvania|Pennsylvania","-80.3609,40.1943,-79.1501,40.6749",Vector data,Shapefile,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-census-blocks-2021,https://data.detroitmi.gov/datasets/detroitmi::certificateofoccupancy.zip,,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Census_Blocks_2020/FeatureServer/1,,item.html?id=177b74ab1c5641dbaa16eff4f0bca9a1&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=177b74ab1c5641dbaa16eff4f0bca9a1&sublayer=1,Allegheny County GIS Open Data,08b-42003,ba5cc745-21c5-4ae9-954b-72dd8db6815a,08b-42003,Active,ArcGIS Hub,2022-08-19,,Public,False,False,0.0625 MB
