Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,Theme,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
"FamilyResourceGuideFullList [Racine County, Wisconsin]",FamilyResourceGuideFullList,This map is used to author a map service for the My Health Services application. This is based on the Racine County Family Resource Guide.,eng,"Racine County, WI","Racine County, Wisconsin",Datasets,Society,RacineCounty|FamilyResouceGuide|HSD,2018-01-19T22:07:37.000Z,Continually updated resource,,"Elkhorn, Wisconsin|Lake Koshkonong, Wisconsin|Muskego, Wisconsin|Franklin, Wisconsin|North Prairie, Wisconsin|Dousman, Wisconsin|Milwaukee County, Wisconsin|Edgerton, Wisconsin|Waukesha County, Wisconsin|Orfordville, Wisconsin|Greendale, Wisconsin|Racine County, Wisconsin|Big Bend, Wisconsin|Oak Creek, Wisconsin|Hebron, Wisconsin|Springfield, Wisconsin|Hales Corners, Wisconsin|North Bay, Wisconsin|New Berlin, Wisconsin|Browns Lake, Wisconsin|Sturtevant, Wisconsin|Wales, Wisconsin|Mcfarland, Wisconsin|West Milwaukee, Wisconsin|Yorkville, Wisconsin|Milton, Wisconsin|Racine, Wisconsin|Raymond, Wisconsin|Sullivan, Wisconsin|Somers, Wisconsin|Fulton, Wisconsin|Polk County, Wisconsin|Eagle, Wisconsin|Footville, Wisconsin|Janesville, Wisconsin|Jefferson, Wisconsin|Elmwood Park, Wisconsin|Stoughton, Wisconsin|Fort Atkinson, Wisconsin|Cudahy, Wisconsin|Dane County, Wisconsin|South Milwaukee, Wisconsin|Caledonia, Wisconsin|Wind Lake, Wisconsin|Rome, Wisconsin|Waterford, Wisconsin|Potter Lake, Wisconsin|Evansville, Wisconsin|Rock County, Wisconsin|Helenville, Wisconsin|Bohners Lake, Wisconsin|Cambridge, Wisconsin|Waukesha, Wisconsin|Hanover, Wisconsin|Barron County, Wisconsin|Lake Lorraine, Wisconsin|Burlington, Wisconsin|Mount Pleasant, Wisconsin|Elm Grove, Wisconsin|Whitewater, Wisconsin|Rochester, Wisconsin|Greenfield, Wisconsin|St. Francis, Wisconsin|Mukwonago, Wisconsin|Como, Wisconsin|Lake Ivanhoe, Wisconsin|Darien, Wisconsin|Turtle Lake, Wisconsin|West Allis, Wisconsin|Delavan, Wisconsin|Kenosha County, Wisconsin|East Troy, Wisconsin|Tichigan, Wisconsin|Lyons, Wisconsin|Lauderdale Lakes, Wisconsin|Lake Ripley, Wisconsin|Deerfield, Wisconsin|Eagle Lake, Wisconsin|Rockdale, Wisconsin|Delavan Lake, Wisconsin|Jefferson County, Wisconsin|Palmyra, Wisconsin|Walworth County, Wisconsin|Union Grove, Wisconsin|Wisconsin","-89.3696,42.5673,-87.7677,43.0800",Vector data,Shapefile,https://data-racinecounty.opendata.arcgis.com/maps/racinecounty::familyresourceguidefulllist,https://data-racinecounty.opendata.arcgis.com/datasets/racinecounty::familyresourceguidefulllist.zip,https://arcgis.racinecounty.com/arcgis/rest/services/HealthServices/FamilyResourceGuideFullList/MapServer/0,,,b74dd897d63e432fa2e51fbb06ca0c6a&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=2ffe2536facd47e68fafdbce27269175&sublayer=0,Racine County GIS Download,10b-55101,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55101,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0287 MB
"FamilyResourceTransportation [Racine County, Wisconsin]",FamilyResourceTransportation,This map is used to author a map service for the My Health Services application. This is based on the Racine County Family Resource Guide.,eng,"Racine County, WI","Racine County, Wisconsin",Datasets,Transportation,RacineCounty|HSD|UWEX,2018-01-19T22:11:27.000Z,Continually updated resource,,"Wind Lake, Wisconsin|Waterford, Wisconsin|Somers, Wisconsin|Muskego, Wisconsin|Franklin, Wisconsin|West Allis, Wisconsin|Milwaukee County, Wisconsin|Kenosha County, Wisconsin|Waukesha County, Wisconsin|Bohners Lake, Wisconsin|Greendale, Wisconsin|Racine County, Wisconsin|Big Bend, Wisconsin|Tichigan, Wisconsin|Oak Creek, Wisconsin|Hales Corners, Wisconsin|Mount Pleasant, Wisconsin|North Bay, Wisconsin|Eagle Lake, Wisconsin|New Berlin, Wisconsin|Rochester, Wisconsin|Elmwood Park, Wisconsin|Greenfield, Wisconsin|Browns Lake, Wisconsin|St. Francis, Wisconsin|Sturtevant, Wisconsin|Walworth County, Wisconsin|Cudahy, Wisconsin|West Milwaukee, Wisconsin|Yorkville, Wisconsin|Racine, Wisconsin|South Milwaukee, Wisconsin|Raymond, Wisconsin|Wind Point, Wisconsin|Union Grove, Wisconsin|Caledonia, Wisconsin|Wisconsin","-88.3137,42.5744,-87.7480,43.0458",Vector data,Shapefile,https://data-racinecounty.opendata.arcgis.com/maps/racinecounty::familyresourcetransportation,https://data-racinecounty.opendata.arcgis.com/datasets/racinecounty::familyresourcetransportation.zip,https://arcgis.racinecounty.com/arcgis/rest/services/HealthServices/FamilyResourceTransportation/MapServer/0,,,b78a4a9d7d9c401294a81a5db0e37a45&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=9b40d2584c474177b37af5e263ea4010&sublayer=0,Racine County GIS Download,10b-55101,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55101,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0547 MB
"Supervisor Districts [Racine County, Wisconsin]",Supervisor Districts,Geographic boundaries of the Racine County Supervisor Districts.,eng,"Racine County, WI","Racine County, Wisconsin",Datasets,Boundaries,RacineCounty|SupervisorDistricts|Election|Elections,2015-09-03T13:46:50.000Z,Continually updated resource,,"Kenosha County, Wisconsin|Mount Pleasant, Wisconsin|North Bay, Wisconsin|Eagle Lake, Wisconsin|Bohners Lake, Wisconsin|Waterford, Wisconsin|Racine County, Wisconsin|Walworth County, Wisconsin|Wind Point, Wisconsin|Yorkville, Wisconsin|Rochester, Wisconsin|Elmwood Park, Wisconsin|Browns Lake, Wisconsin|Racine, Wisconsin|Sturtevant, Wisconsin|Union Grove, Wisconsin|Wisconsin","-88.3128,42.6109,-87.7451,42.8407",Vector data,Shapefile,https://data-racinecounty.opendata.arcgis.com/maps/racinecounty::supervisor-districts,https://data-racinecounty.opendata.arcgis.com/datasets/racinecounty::supervisor-districts.zip,https://arcgis.racinecounty.com/arcgis/rest/services/Supervisor_Districts/Supervisor_Districts/MapServer/0,,,b884878f56684efc99dd5ab7cba9d77a&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=189a0820bda64de896c43bf20cb53fee&sublayer=0,Racine County GIS Download,10b-55101,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55101,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0743 MB
"Water Bodies [St. Croix County, Wisconsin]",Water Bodies,"Polygon features representing waterbodies, updated 4/9/2021 with enhancements from 2020 Aerial Photo.",eng,brettb,"St. Croix County, Wisconsin",Datasets,Inland Waters,water|waterbody|lake|river|rivers|ponds|waterbodies,2017-03-10T20:59:09.000Z,Continually updated resource,,"North Hudson, Wisconsin|Roberts, Wisconsin|Glenwood City, Wisconsin|New Richmond, Wisconsin|Somerset, Wisconsin|Emerald, Wisconsin|Deer Park, Wisconsin|Wilson, Wisconsin|Woodville, Wisconsin|Houlton, Wisconsin|Star Prairie, Wisconsin|St. Croix County, Wisconsin|Dunn County, Wisconsin|Baldwin, Wisconsin|Hammond, Wisconsin|Polk County, Wisconsin|Hudson, Wisconsin|Wisconsin","-92.8065,44.8560,-92.1347,45.2162",Vector data,Shapefile,https://gis-scccdd.opendata.arcgis.com/maps/f9e37987105f49859193b80167e95a02_0,https://gis-scccdd.opendata.arcgis.com/datasets/f9e37987105f49859193b80167e95a02_0.zip,,https://services1.arcgis.com/HuQMFGE1RTLjFtYd/arcgis/rest/services/Water_Bodies/FeatureServer/0,,b8a8e2d9ee9e4f5abb5c7a9030e6df3f&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=f9e37987105f49859193b80167e95a02&sublayer=0,St. Croix County GIS Download,10b-55109,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55109,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,4.3353 MB
"Points of Interest [Waukesha County, Wisconsin]",Points of Interest,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Location,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Brookfield, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Wisconsin","-88.5447,42.8495,-88.0608,43.1910",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::points-of-interest,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::points-of-interest.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/0,,,b9eca41ba63349d99a2de2f661a5fc72&sublayer=4,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=0,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0633 MB
"Major Lakes and Rivers [Waukesha County, Wisconsin]",Major Lakes and Rivers,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Inland Waters,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5458,42.8439,-88.0615,43.1909",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::major-lakes-and-rivers,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::major-lakes-and-rivers.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/2,,,bce4b4f0f42c4c7781b6dd79106ddcb2&sublayer=37,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=2,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,3.2784 MB
"Areas of Interest [Waukesha County, Wisconsin]",Areas of Interest,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Location,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5458,42.8432,-88.0597,43.1913",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::areas-of-interest,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::areas-of-interest.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/6,,,c0c56215ab034beb924f86ad1b1f309b&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=6,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.8374 MB
"Elementary School Districts [Waukesha County, Wisconsin]",Elementary School Districts,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Boundaries,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5484,42.8431,-88.0589,43.1921",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::elementary-school-districts,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::elementary-school-districts.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/1,,,c0cb40a3345c4439b980534833874d3f&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=1,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.1652 MB
"Supervisory Districts Adopted 11/9/21 [Waukesha County, Wisconsin]",Supervisory Districts Adopted 11/9/21,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Boundaries,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5461,42.8430,-88.0589,43.1920",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::supervisory-districts-adopted-11-9-21,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::supervisory-districts-adopted-11-9-21.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/2,,,c107f8c51144489a84a443f75170c302&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=2,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.2872 MB
"Parcels by School District [Waukesha County, Wisconsin]",Parcels by School District,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Boundaries,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8431,-88.0591,43.1919",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::parcels-by-school-district,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::parcels-by-school-district.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/6,,,c2c53d8d644545cf94d9a54abfcdd3c4&sublayer=33,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=6,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,63.5815 MB
"High School Districts [Waukesha County, Wisconsin]",High School Districts,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Boundaries,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5484,42.8431,-88.0589,43.1921",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::high-school-districts,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::high-school-districts.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/0,,,c30741c59b2140c7a921338662231bbd&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=0,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.1652 MB
"Municipal Wards [Waukesha County, Wisconsin] {2021}",Municipal Wards 2021,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Boundaries,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,2021,2021-2021,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5460,42.8430,-88.0589,43.1920",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::municipal-wards-2021,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::municipal-wards-2021.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/3,,,c417b2a8f26448ec88325ce9987a89fb&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=3,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,1.0257 MB
"Proposed Land Ownership [Waukesha County, Wisconsin]",Proposed Land Ownership,"The Waukesha County Park and Open Space Plan was adopted by the County Board on March 27, 2018 and is intended to act as a guide for the acquisition, preservation, development and management of park, recreation and open space lands in the County. For the full plan text, see https://www.waukeshacounty.gov/globalassets/parks--land-use/park-system/park-and-open-space-plan/2018-final-pos-plan-update-final.pdf for more information. ",eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|LIS|PLU|OpenSpace|Parks|Trails|Recreation,2020-02-27T14:07:10.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5457,42.8437,-88.0598,43.1904",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::proposed-land-ownership,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::proposed-land-ownership.zip,https://gis2.waukcogeo.com/server/rest/services/ParkAndOpenSpacePlan/MapServer/4,,,c60f0da49e894a76b815e2292ced74d8&sublayer=3,https://hub.arcgis.com/datasets/item.html?id=6ce1d5d1432649449df8bfb31546f3ab&sublayer=4,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,2.7416 MB
"Open Space Lands to be Protected by Public Land Regulation [Waukesha County, Wisconsin]",Open Space Lands to be Protected by Public Land Regulation,"The Waukesha County Park and Open Space Plan was adopted by the County Board on March 27, 2018 and is intended to act as a guide for the acquisition, preservation, development and management of park, recreation and open space lands in the County. For the full plan text, see https://www.waukeshacounty.gov/globalassets/parks--land-use/park-system/park-and-open-space-plan/2018-final-pos-plan-update-final.pdf for more information. ",eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|LIS|PLU|OpenSpace|Parks|Trails|Recreation,2020-02-27T14:07:10.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8432,-88.0591,43.1917",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::open-space-lands-to-be-protected-by-public-land-regulation,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::open-space-lands-to-be-protected-by-public-land-regulation.zip,https://gis2.waukcogeo.com/server/rest/services/ParkAndOpenSpacePlan/MapServer/5,,,c7c57131d92a4061ac8d563300b31da2,https://hub.arcgis.com/datasets/item.html?id=6ce1d5d1432649449df8bfb31546f3ab&sublayer=5,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,11.3876 MB
