identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
103ee4971b1d4e27a8e9c1eab25e8de3,01c-02,2008 Special Election Results Summary,,"
                
            
            
                
            
    
        2008 Special Election Results Summary",Flagged,,PDF,,,2019-03-01T15:29:19.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/103ee4971b1d4e27a8e9c1eab25e8de3,,https://xmaps.indy.gov/ODP/Download/Elections/2008SpecialElectionResultsSummary.pdf,,,Election Results|Indy Election Results|Election Results Summary
a79932b268584345aad56a48e92ebb93,01c-02,2007 Primary Election Results Summary,,2007 Primary Election Results Summary,Flagged,,PDF,,,2019-03-01T15:24:46.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/a79932b268584345aad56a48e92ebb93,,https://xmaps.indy.gov/ODP/Download/Elections/2007PrimaryElectionResultsSummary.pdf,,,Election Results|Indy Election Results|Election Results Summary
69be5672ffa044cfa5e5d93a00388289,01c-02,2015 General Election Results Summary,,2015 General Election Results Summary,Flagged,,PDF,,,2019-03-01T15:53:34.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/69be5672ffa044cfa5e5d93a00388289,,https://xmaps.indy.gov/ODP/Download/Elections/2015GeneralElectionResultsSummary.pdf,,,Election Results|Indy Election Results|Election Results Summary
67d8e64239cd4e59892fcfe32fbc4687,01c-02,2018 Primary Election Results Summary,,2018 Primary Election Results Summary,Flagged,,PDF,,,2019-03-01T15:57:08.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/67d8e64239cd4e59892fcfe32fbc4687,,https://xmaps.indy.gov/ODP/Download/Elections/2018PrimaryElectionResultsSummary.pdf,,,Election Results|Indy Election Results|Election Results Summary
609443629cc5432587ce8490959cf6f2,01c-02,2008 Primary Election Results Summary,,2008 Primary Election Results Summary,Flagged,,PDF,,,2019-03-01T15:28:14.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/609443629cc5432587ce8490959cf6f2,,https://xmaps.indy.gov/ODP/Download/Elections/2008PrimaryElectionResultsSummary.pdf,,,Election Results|Election Results Summary|Indy Election Results
4c4514437fcf43e0875593a87fc5a48c,01c-02,2014 Primary Election Results Summary,,2014 Primary Election Results Summary,Flagged,,PDF,,,2019-03-01T15:52:31.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/4c4514437fcf43e0875593a87fc5a48c,,https://xmaps.indy.gov/ODP/Download/Elections/2014PrimaryElectionResultsSummary.pdf,,,Election Results|Election Results Summary|Indy Election Results
9eb564eee4a5434e88e6f76847fd4cca,01c-02,2009 Special Election Results Summary,,2009 Special Election Results Summary,Flagged,,PDF,,,2019-03-01T15:41:33.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/9eb564eee4a5434e88e6f76847fd4cca,,https://xmaps.indy.gov/ODP/Download/Elections/2009SpecialElectionResultsSummary.pdf,,,Election Results|Election Results Summary|Indy Elections
f440c196e56a490fb18b49a1ecf88f2b,01c-02,2011 General Election Results Summary,,2011 General Election Results Summary,Flagged,,PDF,,,2019-03-01T15:44:36.000Z,,,"City of Indianapolis, Indiana, United States|Indiana, United States","-180.0,-90.0,180.0,90.0",Indiana,Municipalities Geospatial Data,"City of Indianapolis, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data1-indygis.opendata.arcgis.com/datasets/f440c196e56a490fb18b49a1ecf88f2b,,https://xmaps.indy.gov/ODP/Download/Elections/2011GeneralElectionResultsSummary.pdf,,,Election Results|Indy Election Results|Election Results Summary
0bc777e6694940a786c0136bbac014a5_0,03a-02,Barrier Concrete Location,,Inventory of Concrete Barriers in the State of Iowa.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-09-05T12:11:40.000Z,,,"Iowa, United States","-96.94699999999511,40.25899999999795,-89.98099999999545,43.75099999999777",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/0bc777e6694940a786c0136bbac014a5_0,http://public-iowadot.opendata.arcgis.com/datasets/0bc777e6694940a786c0136bbac014a5_0.zip,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Barrier_Concrete_View/FeatureServer/0,,FeatureServer,Iowa DOT|Iowa Department of Transportation|Barriers|Traffic Barriers|Crash Cushions|Guardrail|Concrete Barrier|Maintenance|Assets|Inventory|Asset Inventory
1bc44f0f14574686a6e2875471b364f7_0,03a-02,Project Scheduling Bid Items Table,,Iowa DOT project bid data from Project Scheduling System (PSS) for public use.,Flagged,,ArcGIS Open Dataset|Esri Rest API|GeoJSON|CSV,,,2019-02-27T17:12:46.000Z,,,"Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/1bc44f0f14574686a6e2875471b364f7_0,,https://services.arcgis.com/8lRhdTsQyJpO52F1/arcgis/rest/services/Project_Scheduling_Bid_Items_Table/FeatureServer/0,,FeatureServer,Asset|Improvement|Iowa DOT|Projects|Iowa Department of Transportation|PSS|Project Scheduling|Asset Improvement
64b7b23699a04043abdf3b648d742842_4,03a-02,2013,,RAW Pavement Management Information System data collection points. Pavement distress data collected on Iowa Primary and Interstate routes. The data is collected by a 3rd party vendor using forward and downward facing imagery. ?Data fields are subject to change in future REST services. Raw data collection points are only visible inside county wide scale.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-28T15:09:50.000Z,,,"Iowa, United States","-95.9037,40.3572,-90.1335,42.6719",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_4,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_4.zip,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement_Raw_Data/FeatureServer/4,,FeatureServer,Iowa|IDOT|RAW|Pavement Management|Pavement Condition|IRI|Rutting|Faulting|Cracking|PCI|Pavement Distress|Asset|Classification
64b7b23699a04043abdf3b648d742842_1,03a-02,2016,,RAW Pavement Management Information System data collection points. Pavement distress data collected on Iowa Primary and Interstate routes. The data is collected by a 3rd party vendor using forward and downward facing imagery. ?Data fields are subject to change in future REST services. Raw data collection points are only visible inside county wide scale.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-28T15:09:50.000Z,,,"Iowa, United States","-95.9037,40.3572,-90.1335,42.6719",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_1,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_1.zip,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement_Raw_Data/FeatureServer/1,,FeatureServer,Iowa|IDOT|RAW|Pavement Management|Pavement Condition|IRI|Rutting|Faulting|Cracking|PCI|Pavement Distress|2015|Asset|Classification
64b7b23699a04043abdf3b648d742842_3,03a-02,2014,,RAW Pavement Management Information System data collection points. Pavement distress data collected on Iowa Primary and Interstate routes. The data is collected by a 3rd party vendor using forward and downward facing imagery. ?Data fields are subject to change in future REST services. Raw data collection points are only visible inside county wide scale.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-28T15:09:50.000Z,,,"Iowa, United States","-95.9037,40.3572,-90.1335,42.6719",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_3,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_3.zip,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement_Raw_Data/FeatureServer/3,,FeatureServer,Iowa|IDOT|RAW|Pavement Management|Pavement Condition|IRI|Rutting|Faulting|Cracking|PCI|Pavement Distress|Asset|Classification
64b7b23699a04043abdf3b648d742842_2,03a-02,2015,,RAW Pavement Management Information System data collection points. Pavement distress data collected on Iowa Primary and Interstate routes. The data is collected by a 3rd party vendor using forward and downward facing imagery. ?Data fields are subject to change in future REST services. Raw data collection points are only visible inside county wide scale.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-07-28T15:09:50.000Z,,,"Iowa, United States","-95.9037,40.3572,-90.1335,42.6719",Iowa,State Agencies Geospatial Data,State of Iowa,Iowa Department of Transportation,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_2,http://public-iowadot.opendata.arcgis.com/datasets/64b7b23699a04043abdf3b648d742842_2.zip,https://gis.iowadot.gov/public/rest/services/Pavement_Management/Pavement_Raw_Data/FeatureServer/2,,FeatureServer,Iowa|IDOT|RAW|Pavement Management|Pavement Condition|IRI|Rutting|Faulting|Cracking|PCI|Pavement Distress|Asset|Classification
2315ef0b071a4ec59420e3d342dbcfe2_0,04a-01,Maryland Physical Boundaries - County Boundaries (Detailed),,This layer contains detailed outlines of Maryland counties. The Maryland land county boundaries were built using political county boundaries and the National Hydrology Data (NHD). Land boundaries are a key geographic featue in our mapping process.This is a MD iMAP hosted service. Find more information at?https://imap.maryland.gov.Last Updated: UnknownFeature Service Link:https://geodata.md.gov/imap/rest/services/Boundaries/MD_PhysicalBoundaries/FeatureServer/0,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-02-09T15:26:15.000Z,,,"Maryland, United States","-79.4873,37.8936,-75.0492,39.7229",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/2315ef0b071a4ec59420e3d342dbcfe2_0,http://data.imap.maryland.gov/datasets/2315ef0b071a4ec59420e3d342dbcfe2_0.zip,https://geodata.md.gov/imap/rest/services/Boundaries/MD_PhysicalBoundaries/FeatureServer/0,,FeatureServer,physical|land|county|boundary|shoreline|Vector|Dynamic|WFS|WMS|SHA|State Highway Administration|Maryland|MD iMAP|KML
ffddcef118ad4421870a355e8c7ac625_22,04a-01,Maryland Transit - WMATA Metro Station Entrances,,"This is a MD iMAP hosted service layer. Find more information at?https://imap.maryland.gov.Metro Station Entrances for the DC region in Maryland. This dataset contains points representing Metro entrances in the DC Metro region, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Station centroids were identified from visual observation of orthophotography and extracted from the planimetric data.Feature Service Layer Link:https://geodata.md.gov/imap/rest/services/Transportation/MD_Transit/FeatureServer/22",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-03-04T20:59:26.000Z,,,"Maryland, United States","-77.165,38.827,-76.8449,39.1203",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/ffddcef118ad4421870a355e8c7ac625_22,http://data.imap.maryland.gov/datasets/ffddcef118ad4421870a355e8c7ac625_22.zip,https://geodata.md.gov/imap/rest/services/Transportation/MD_Transit/FeatureServer/22,,FeatureServer,Transit|Stops|Maryland|MD|MD iMAP|Metro|Transportation|TRAN|dynamic|vector|WMS|WFS|KML|WMATA|Washington Metro Area Transit Authority|DC OCTO|DC Office of the Chief Technology Officer|Stations|Rail Transit|Subway
7d88159091854e55a3e6f237fcd45c1a_0,04a-01,Maryland Road Centerlines - Comprehensive,,"This is a MD iMAP hosted service. Find more information at?https://imap.maryland.gov.Maryland Roadway Centerline data consists of linear geometric features which represent the street centerline for all public roadways in the State of Maryland. The centerline represents the geographic location on the roadway between both shoulders (physical center), which often but not always coincides with the center painted line dividing bi-directional travel lanes. Roadway Centerlines data plays an important role in transportation management and planning, while also being the basis for all other roadway related data products.Maryland Roadway Centerline data is the end product of a statewide data sharing process between the Federal Highway Administration (FHWA), Maryland Department of Transportation (MDOT), Maryland Department of Transportation State Highway Administration (MDOT SHA), county governments and local municipal governments. Using a common centerline allows for better exchange of information related to the roadway system and provides opportunities for more efficient collection of information about roadway assets. Some centerlines were created in-house using imagery, GPS data, and MDOT SHA's Highway Performance Monitoring System (HPMS) database and others were received from county governments and updated in house using imagery, GPS data and MDOT SHA's HPMS database. The Centerline data includes annual HPMS updates / improvements submitted to the Federal Highway Administration (FHWA).?Maryland Roadway Centerline data is needed for emergency response and management, routing buses and other vehicles, planning for land use and transportation needs, continuity of roadway data and display at county boundaries leading to the same look and feel across jurisdictions, tracking assets on and along the roadway network, producing maps at various scales, and numerous other applications. There are opportunities to make these processes more efficient, and this program addresses a shared foundation to solve some of these issues. This data is also used by various business units throughout MDOT, as well as many other Federal, State and local government agencies.?Maryland Roadway Centerline data is updated and published on an annual basis for the prior year. This data is for the year 2017.?Last Updated: November 2018 (11/28/2018)?For additional information, contact MDOT SHA Geospatial Technologies?Email:?GIS@mdot.state.md.us?For additional information related to the Maryland Department of Transportation (MDOT)?Website:?https://www.mdot.maryland.gov/?For additional information related to the Maryland Department of Transportation State Highway Administration (MDOT SHA):?Website:?https://roads.maryland.gov/Home.aspx?MDOT SHA Geospatial Data Legal Disclaimer: The Maryland Department of Transportation State Highway Administration (MDOT SHA) makes no warranty, expressed or implied, as to the use or appropriateness of geospatial data, and there are no warranties of merchantability or fitness for a particular purpose or use. The information contained in geospatial data is from publicly available sources, but no representation is made as to the accuracy or completeness of geospatial data. MDOT SHA shall not be subject to liability for human error, error due to software conversion, defect, or failure of machines, or any material used in the connection with the machines, including tapes, disks, CD-ROMs or DVD-ROMs and energy. MDOT SHA shall not be liable for any lost profits, consequential damages, or claims against MDOT SHA by third parties.Map Service Link:https://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlinesComprehensive/MapServer/0",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-02-25T18:42:24.000Z,,,"Maryland, United States","-79.4871,37.9562,-75.0502,39.7238",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/7d88159091854e55a3e6f237fcd45c1a_0,http://data.imap.maryland.gov/datasets/7d88159091854e55a3e6f237fcd45c1a_0.zip,https://geodata.md.gov/imap/rest/services/Transportation/MD_RoadCenterlinesComprehensive/MapServer/0,,MapServer,Centerline|Route Centerline|Street Centerline|Interstates|Expressways|Freeways|Parkways|Highways|Streets|Roads|Roadways|Routes|Transportation|Statewide|Maryland|MD|Maryland Department of Transportation|MDOT|Maryland Department of Transportation State Highway Administration|MDOT SHA|State Highway Administration|SHA|Office of Planning and Preliminary Engineering|OPPE|Data Services Division|DSD|MDiMAP|Vector|Dynamic|WFS|WMS|KML|2017
17ebd56a70174682a781de29105fa1da_1,04a-01,Maryland Computer Assisted Mass Appraisal - CAMA Core,,"This is a MD iMAP hosted service layer. Find more information at http://imap.maryland.gov.This is a comprehensive point theme that incorporates Computer Assisted Mass Appraisal (CAMA) core?property characteristics, including summary building characteristics for the property, associated with a given parcel account number (ACCTID field). Data for the CAMA Core point theme are obtained from the State Department of Assessments and Taxation for all jurisdictions on a yearly basis.?This is a single record per parcel account number point theme. All other CAMA point themes, Building, Building Subareas and Land, can be joined to this point theme.?For more information on the attribute definitions please see the?MdProperty View?User's Guide, available for download at?http://planning.maryland.gov/OurProducts/downloadFiles.shtml. CAMA attribute definitions can be found in Appendix D of the User's Guide.Last Updated: UnknownFeature Service Layer Link:https://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_ComputerAssistedMassAppraisal/MapServer/1**Please note, due to the size of this dataset, you may receive an error message when trying to download the dataset. You can download this dataset directly from MD iMAP Services?at:?https://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_ComputerAssistedMassAppraisal/MapServer/exts/MDiMAPDataDownload/customLayers/1**",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-04-05T18:40:34.000Z,,,"Maryland, United States","-79.4868,37.9299,-75.0501,39.723",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/17ebd56a70174682a781de29105fa1da_1,http://data.imap.maryland.gov/datasets/17ebd56a70174682a781de29105fa1da_1.zip,https://geodata.md.gov/imap/rest/services/PlanningCadastre/MD_ComputerAssistedMassAppraisal/MapServer/1,,MapServer,MD|Maryland|PlanningCadastre|PLAN|MDP|Department of Planning|Dynamic|MD iMAP|CAMA|Detailed building characteristics|Computer Assisted Mass Appraisal|Parcel|Points|Property|View|Cadastral|SDAT|Planning Cadastre|WMS|KML
7a8b4638211c4b53bcac94c6f5caa71f_0,04a-01,Pavement Condition NHS (2017),,"Pavement Condition NHS (2017) data consists of linear geometric features which represent roadway pavement conditions along the National Highway System (NHS) throughout the State of Maryland. This data product includes the national transportation performance measure infrastructure conditions, specifically the Good, Fair,  Poor condition ratings which are based on overall International Roughness Index (IRI) values, Good (IRI  170), Fair (IRI  96 - 170),  Poor (IRI  170 - 636). This data product will assist Maryland Metropolitan Planning Organizations (MPOs) with analyzing baseline pavement conditions along the Maryland NHS in an effort to inform  improve 2-Year  4-Year performance targets.Maryland Pavement Condition NHS data is updated and maintained by the Maryland Department of Transportation State Highway Administration (MDOT SHA) Office of Materials Technology (OMT). This data product is consistently maintained and updated on an annual (yearly) basis for the prior year. This geospatial data product is for the year 2017.Last Updated: February 2019 (2/25/2019)?For additional information, contact the MDOT SHA Geospatial Technologies Team:Email:?GIS@mdot.state.md.usFor additional data, visit the MDOT GIS Open Data Portal:Website:?https://data.imap.maryland.gov/pages/mdot/For additional information related to the Maryland Department of Transportation (MDOT):Website:?https://www.mdot.maryland.gov/For additional information related to the Maryland Department of Transportation State Highway Administration (MDOT SHA):Website:?https://www.roads.maryland.gov/Home.aspxMDOT Geospatial Data Legal Disclaimer:?This data is provided ?AS IS? without warranty of any kind, either expressed or implied. The Maryland Department of Transportation assumes no responsibility for errors or omissions in this data or other documents which are referenced by or linked to this data. In no event shall the Maryland Department of Transportation (MDOT) be liable for any special, incidental, indirect, or consequential damages of any kind, or any damages whatsoever, including, without limitation, those resulting from loss of use, data or profits, whether or not advised of the possibility of damage, and on any theory of liability, arising out of or in connection with the user or performance of this information. This data could contain technical or other inaccuracies or typographical errors. The Maryland Department of Transportation (MDOT) may make improvements and/or changes in the product(s) and/or the program(s) described in this publication at any time.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-02-26T20:36:40.000Z,,,"Maryland, United States","-180.0,-90.0,180.0,90.0",Maryland,State Agencies Geospatial Data,State of Maryland,ArcGIS Online for Maryland,http://data.imap.maryland.gov/datasets/7a8b4638211c4b53bcac94c6f5caa71f_0,http://data.imap.maryland.gov/datasets/7a8b4638211c4b53bcac94c6f5caa71f_0.zip,https://services.arcgis.com/njFNhDsUCentVYJW/arcgis/rest/services/MarylandPavementConditionNHS_2017/FeatureServer/0,,FeatureServer,Pavement|Pavement Condition|NHS|National Highway System|Maryland|MD|2017|Good|Fair|Poor|Maryland Department of Transportation|MDOT|Maryland Department of Transportation State Highway Administration|MDOT SHA|Office of Materials Technology|OMT|MDOT SHA Geospatial Technologies|IRI|International Roughness Index
