identifier,code,originalTitle,title,description,subject,keyword,format,type,geometryType,dateIssued,temporalCoverage,solrYear,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,featureServer,mapServer,imageServer
26851437caef4a43b40fc8099b3ecf38,08b-42027,Mile Markers,,"GPS points of the mile markers for I-80 and I-99, including number, within Centre County",,transportation|Infrastructure|Centre County|GIS,ArcGIS Hub Dataset|Esri Rest API,,,2016-11-30T18:49:05.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.1679,40.7398,-77.5377,41.0295",Penn State,"Centre County, Pennsylvania",Centre County Government,,,https://gissites4.centrecountypa.gov/arcgis/rest/services/OpenData/MapServer/38,
52b96a57d16c4b3e9dc6085cee28f4a9_44,08b-42027,Trails,,"Compiled list of current, proposed, and trails under construction.? This also contains, the type of trail, its uses, and its restrictions.",,Infrastructure|Centre County|GIS|Recreation,Shapefile,Dataset|Service,Vector,2016-11-30T19:25:45.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.5092,40.6071,-76.8875,41.3629",Penn State,"Centre County, Pennsylvania",Centre County Government,"http://gisdata-centrecountygov.opendata.arcgis.com/datasets/52b96a57d16c4b3e9dc6085cee28f4a9_44.zip?outSR={""latestWkid"":2271,""wkid"":102728}",,https://gissites4.centrecountypa.gov/arcgis/rest/services/OpenData/MapServer/44,
269fc852221c4f95936f870ca500577b,08b-42027,Water Service Areas,,Polygon feature class showing the extent of the properties with public water.? This layer has been updated through GPS field verification in a few locations as well as through Tax Assessment records.,,Infrastructure|Utilities|Centre County|GIS|water|Planning,ArcGIS Hub Dataset|Esri Rest API,,,2016-11-30T20:24:40.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.3119,40.6979,-77.3432,41.1139",Penn State,"Centre County, Pennsylvania",Centre County Government,,,https://gissites4.centrecountypa.gov/arcgis/rest/services/OpenData/MapServer/52,
276fffcc41b947fa87497bb8ed1d1c40,08b-42027,Streets,,"SCL - Street Center Line data with addressing information.? Subtypes have been set p on the FCODE field.

FCODE

?1500 - Public Road:? Any
     Municipal, State, or Federal owned roadway which is open to the public.

?1510 - Named Private Road:? Any
     roadway that services addressable structures located on private property
     which is not open to the general public.

?1520 - Gated Road:? Any
     gated road, private or public.

?1530 - Seasonally Gated Road:? Any
     gated road, private or public, that is only open during specific times of
     the year.

?1540 - Drivable Trail:? State
     Forestry, Game Land, Park, or Fish Commission trail.? Primarily 4WD accessible road with
     little or no maintenance.

?1550 - State Public Land Road:? Any
     State Forestry, Game Land, Park, or Fish & Boat, roadway that is used
     to access State Public Lands.? Road
     condition, maintenance, and accessibility are inconsistent. ",,Infrastructure|Centre County|GIS|transportation|roads|911,ArcGIS Hub Dataset|Esri Rest API,,,2016-11-22T14:48:37.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.365,40.6914,-77.1419,41.2426",Penn State,"Centre County, Pennsylvania",Centre County Government,,,https://gissites4.centrecountypa.gov/arcgis/rest/services/OpenData/MapServer/3,
604f574a3d2b4e5c8eff7509c8e4ce9f_0,08b-42027,PrecinctResults,,Feature layer generated from running the Join Features solution,,Analysis Result|Join Features,Shapefile,Dataset|Service,Vector,2020-05-13T12:15:34.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.3818,40.69,-77.1415,41.2535",Penn State,"Centre County, Pennsylvania",Centre County Government,"http://gisdata-centrecountygov.opendata.arcgis.com/datasets/604f574a3d2b4e5c8eff7509c8e4ce9f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services3.arcgis.com/HDjl48g0Y109Q9wX/arcgis/rest/services/PrecinctResults/FeatureServer/0,,
4bada947cd6d49b8af28b448784d0a35,08b-42027,ElectionsResults,,{{default.description}},,ElectionResults,error,,,2020-05-13T13:38:14.000Z,,,"Centre County, Pennsylvania|Pennsylvania","-78.7946,40.5431,-76.7662,41.4006",Penn State,"Centre County, Pennsylvania",Centre County Government,,,,
e6e86591e7d5416082333e7360295d58,12b-17043,2013 SID Imagery,,2013 Imagery DuPage County Illinois - SID Image Service,,SID|Imagery|DuPage|2013|2013 Imagery,Imagery,Image|Service,,2020-05-14T18:53:31.000Z,,,"DuPage County, Illinois|Illinois","-88.2665,41.6841,-87.9075,41.999",Chicago,"DuPage County, Illinois",DuPage County Illinois,,,,https://utility.arcgis.com/usrsvcs/servers/e6e86591e7d5416082333e7360295d58/rest/services/SID_Imagery/2013_SID_Imagery/ImageServer
9be6391c04d3421380e544ef795b829e_0,12b-17043,Fire Protection District,,{{default.description}},,Fire|Fire Protection|Taxing Districts,Shapefile,Dataset|Service,Vector,2019-12-24T18:00:21.000Z,,,"DuPage County, Illinois|Illinois","-88.2633,41.6856,-87.9125,41.9933",Chicago,"DuPage County, Illinois",DuPage County Illinois,"http://gisdata-dupage.opendata.arcgis.com/datasets/9be6391c04d3421380e544ef795b829e_0.zip?outSR={""latestWkid"":3435,""wkid"":102671}",https://services.arcgis.com/neJvtQ4PXvnQ86MJ/arcgis/rest/services/Fire_Protection_Dist/FeatureServer/0,,
25e7365cd3de4525a856f8dcc2aeef03,12b-17043,"WNV Positive Pool Pct, 2020",,{{default.description}},,WNV|west nile virus|mosquito|health|DuPage Co,error,,,2020-05-29T13:30:34.000Z,,,"DuPage County, Illinois|Illinois","-88.3982,41.6235,-87.7775,42.0553",Chicago,"DuPage County, Illinois",DuPage County Illinois,,,,
a239336fac054b6dbd18375582b01060,12b-17043,"WNV - Reported Human Cases, 2020",,{{default.description}},,WNV|west nile virus|human cases|mosquito|DuPage Co,error,,,2020-05-29T12:18:40.000Z,,,"DuPage County, Illinois|Illinois","-88.3897,41.6083,-87.7689,42.0402",Chicago,"DuPage County, Illinois",DuPage County Illinois,,,,
885642417e5f40afba72e3988468c19d,12b-17043,Reported Ticks 2020,,{{default.description}},,WNV|west nile virus|tick|health|DuPage Co,error,,,2020-05-20T18:30:26.000Z,,,"DuPage County, Illinois|Illinois","-88.4195,41.6078,-87.6711,42.0397",Chicago,"DuPage County, Illinois",DuPage County Illinois,,,,
2a167cdd00ca442b8b6f2fa513ee81e4_0,11b-39049,Property Sales Transactions,,This point layer contains Property Sales Transaction by Land Use Type for the years 2014 through present.? This layer is?regenerated?nightly based on the previous day's transactions and symbolized?by year of sale. The parcel centroid values are utilized to create these points with condominium units being spatially accurate.,,Auditor|Franklin County|Columbus|Ohio|Appraisal|Real Estate|Sales,Shapefile,Dataset|Service,Vector,2017-02-04T23:43:29.000Z,,,"Franklin County, Ohio|Ohio","-83.2531,39.7954,-82.7612,40.1441",Ohio State,"Franklin County, Ohio","Franklin County, Ohio","http://auditor-fca.opendata.arcgis.com/datasets/2a167cdd00ca442b8b6f2fa513ee81e4_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",,https://maps.franklincountyauditor.com/fcaags/rest/services/Sales/SalesInformation/MapServer/0,
39a51eef0c0f4248884802948478411f_0,11a-01,Stark County Flood Hazard Areas (2018),,"Flood hazard areas from the Flood Insurance Rate Map (FIRM) within Stark County, Ohio. Flood hazard areas are sometimes referred to as flood hazard zones or flood plains. They depict the floodway (area that is frequently flooded), as well as the 100 and 500-year flood plains. The data was downloaded in May, 2020, from?https://msc.fema.gov/portal/advanceSearch?and clipped to the county boundary.The?Federal Emergency Management Agency?(FEMA) produces?Flood Insurance Rate maps?and identifies?Special Flood Hazard Areas?as part of the?National Flood Insurance Program's?floodplain management. Special Flood Hazard Areas have regulations that include the mandatory purchase of flood insurance. Layer symbology is based on the?USA Flood Hazard Areas?layer maintained by Esri.Dataset SummaryPhenomenon Mapped:?Flood Hazard AreasMosaic Projection:?Web Mercator Auxiliary SphereExtent:?Stark County, OhioSource:?Federal Emergency Management Agency (FEMA)Publication Date:?September 14, 2018",,SCGIS|Stark County|Ohio|FEMA|Flood|Hazards|Emergency Management|Insurance|Land|Environmental|Public Safety,Shapefile,Dataset|Service,Vector,2020-05-29T15:06:52.000Z,,,Ohio,"-81.6512,40.629,-81.0764,40.9936",Ohio State,State of Ohio,Stark County Ohio,"http://ogrip-geohio.opendata.arcgis.com/datasets/39a51eef0c0f4248884802948478411f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://scgisa.starkcountyohio.gov/arcgis/rest/services/EnvironmentalBaseData/FloodHazardAreas2018/FeatureServer/0,,
b8df2ce24fa04a468f1341db6e4814f1_0,11a-01,Historic Property Sales,,"A point depiction of property sales that occurred in Stark County, Ohio.?The Stark County Auditor's Office (SCAO) maintains records of property sales using a Computer-Assisted Mass Appraisal (CAMA) Database. Each morning, the Stark County parcel layer is converted to a point layer, which is then combined with sales records from the CAMA database in a SQL view. A new view is created every morning through a combination of python scripts and SQL stored procedures. The data always reflects the most-recent information available from the previous day for both sources. For property sales from this decade only, or for sales depicted as parcel polygons, see?Property Sales (2010-present).",,Stark County|Ohio|SCGIS|Property|Parcels|Land|Land Records,Shapefile,Dataset|Service,Vector,2019-05-24T12:06:37.000Z,,,Ohio,"-180,-68.923,180,89",Ohio State,State of Ohio,Stark County Ohio,"http://ogrip-geohio.opendata.arcgis.com/datasets/b8df2ce24fa04a468f1341db6e4814f1_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",,https://starkgisportal.starkcountyohio.gov/server/rest/services/Auditor/PropertySales/MapServer/0,
f5e35e8428314d6584731219befa913c_0,11a-01,Market Values,,"Market values of properties within Stark County, Ohio. The Stark County Auditor's Office (SCAO) values properties in the county using a Computer-Assisted Mass Appraisal (CAMA) database. This layer is a SQL view combining the valuations from the CAMA database with the Stark County parcel layer. The data is always up-to-date through the current tax assessment year. The attribute table includes data on land and building values, both assessed and not-assessed. The override field indicates if a successful property appeal took place.",,Stark County|Ohio|SCGIS|Parcels|Market Value,Shapefile,Dataset|Service,Vector,2020-05-19T18:45:29.000Z,,,Ohio,"-81.6491,40.6345,-81.0864,40.9887",Ohio State,State of Ohio,Stark County Ohio,"http://ogrip-geohio.opendata.arcgis.com/datasets/f5e35e8428314d6584731219befa913c_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",,https://scgisa.starkcountyohio.gov/arcgis/rest/services/Auditor/MarketValues/MapServer/0,
2a3ae27a68584b30bc4ac05ca754d4b2,11a-01,Parcel Transfer Update 06-07-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 05/28/2020 and 06/04/2020. Information about former owner and city, village, or township are also included.",,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County,error,,,2020-06-07T09:58:19.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,,,,
d06c0901bc494fa9999e46ced401ca8e,11a-01,Parcel Transfer Update 05-31-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 05/21/2020 and 05/28/2020. Information about former owner and city, village, or township are also included.",,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County,error,,,2020-05-31T09:52:30.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,,,,
75331af192b24e56943e25b07247e7d7,11a-01,Parcel Transfer Update 05-24-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 05/14/2020 and 05/21/2020. Information about former owner and city, village, or township are also included.",,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County,error,,,2020-05-24T09:38:05.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,,,,
5ca005b296294432aa210827d634640c,11a-01,Parcel Transfer Update 05-17-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 05/07/2020 and 05/14/2020. Information about former owner and city, village, or township are also included.",,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County,error,,,2020-05-17T09:32:34.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,,,,
34989f97c89b40a693f5d6c55432ba42,11a-01,Parcel Transfer Update 05-10-2020,,"This dataset contains parcel transfers in Stark County, Ohio between 04/30/2020 and 05/07/2020. Information about former owner and city, village, or township are also included.",,Stark County|Ohio|Parcel|Transfer|Open Data|ParcelUpdate|Parcel Transfer Split And Combine Stark County,error,,,2020-05-10T09:43:11.000Z,,,Ohio,"-81.7986,40.6023,-80.9122,41.0372",Ohio State,State of Ohio,Stark County Ohio,,,,
b2d457b622094730a55f1ec731fab250_0,05c-01,Fires Confirmed 2019,,For questions about this data please contact?FireOpenData@minneapolismn.gov,,Public Safety|Minneapolis|Open Data|MFD|Fire Department,Shapefile,Dataset|Service,Vector,2020-05-12T20:53:56.000Z,,,"Minneapolis, Minnesota|Minnesota","-93.3291,44.8867,-93.1845,45.0504",Minnesota,"City of Minneapolis, Minnesota",MapIT Minneapolis,"http://opendata.minneapolismn.gov/datasets/b2d457b622094730a55f1ec731fab250_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2019/FeatureServer/0,,
72a3ca0ed7e1460eaf2c520c6a507333_0,05c-01,Fires Confirmed 2018,,For questions about this data please contact?FireOpenData@minneapolismn.gov,,Public Safety|Minneapolis|Open Data|MFD|Fire Department,Shapefile,Dataset|Service,Vector,2020-05-12T20:48:51.000Z,,,"Minneapolis, Minnesota|Minnesota","-93.3288,44.8709,-93.1972,45.0559",Minnesota,"City of Minneapolis, Minnesota",MapIT Minneapolis,"http://opendata.minneapolismn.gov/datasets/72a3ca0ed7e1460eaf2c520c6a507333_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2018/FeatureServer/0,,
cd6adff91a1b4174a06572b634ee591a_0,05c-01,Fires Confirmed 2017,,For questions about this data please contact?FireOpenData@minneapolismn.gov,,Public Safety|Minneapolis|Open Data|MFD|Fire Department,Shapefile,Dataset|Service,Vector,2020-05-12T20:50:38.000Z,,,"Minneapolis, Minnesota|Minnesota","-93.36,44.8625,-93.1972,45.0963",Minnesota,"City of Minneapolis, Minnesota",MapIT Minneapolis,"http://opendata.minneapolismn.gov/datasets/cd6adff91a1b4174a06572b634ee591a_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2017/FeatureServer/0,,
434846951cdd4287b9ad9880d8a4ab75_0,05c-01,Fires Confirmed 2016,,For questions about this data please contact?FireOpenData@minneapolismn.gov,,Public Safety|Minneapolis|Open Data|MFD|Fire Department,Shapefile,Dataset|Service,Vector,2020-05-12T20:52:17.000Z,,,"Minneapolis, Minnesota|Minnesota","-93.336,0,0,45.0504",Minnesota,"City of Minneapolis, Minnesota",MapIT Minneapolis,"http://opendata.minneapolismn.gov/datasets/434846951cdd4287b9ad9880d8a4ab75_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2016/FeatureServer/0,,
24c5769385b2428cb528a1ff52f24f3a_0,05c-01,Fires Confirmed 2020 YTD,,{{default.description}},,Public Safety| Minneapolis| Open Data,Shapefile,Dataset|Service,Vector,2020-05-12T20:55:54.000Z,,,"Minneapolis, Minnesota|Minnesota","-93.3276,0,0,45.0484",Minnesota,"City of Minneapolis, Minnesota",MapIT Minneapolis,"http://opendata.minneapolismn.gov/datasets/24c5769385b2428cb528a1ff52f24f3a_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services.arcgis.com/afSMGVsC7QlRK1kZ/arcgis/rest/services/Fires_Confirmed_2020_YTD/FeatureServer/0,,
