identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
64bde546dab34e84bfa5757ae17f08d3_21,01c-02,Excluded Cities,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_21,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_21.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/21,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
64bde546dab34e84bfa5757ae17f08d3_26,01c-02,Ponds,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.279,14.2072,2.2657,15.1313",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_26,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_26.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/26,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
64bde546dab34e84bfa5757ae17f08d3_25,01c-02,Rivers,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3221,39.6335,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_25,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_25.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/25,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
64bde546dab34e84bfa5757ae17f08d3_28,01c-02,Airfields,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_28,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_28.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/28,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
64bde546dab34e84bfa5757ae17f08d3_29,01c-02,Airports,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2799,14.3847,2.0827,14.8702",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_29,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_29.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/29,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
9b2537e7a6e749328d84ab8d071f5c9f,01c-02,Light Gray Canvas Indy,,"City of Indianapolis & Marion County, IN Base Map",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-06-04T15:12:42.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.6133,39.5508,-85.6527,40.0088",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f,,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_LightGray/MapServer,,MapServer,Basemap|Indy Basemaps
64bde546dab34e84bfa5757ae17f08d3_86,01c-02,Neighborhoods,,"City of Indianapolis & Marion County, IN Base Map for the Indy ArcGIS Portal.  Compatible w/ ESRI's 'Streets' Base Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-23T15:13:08.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_86,http://data.indy.gov/datasets/64bde546dab34e84bfa5757ae17f08d3_86.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Streets/MapServer/86,,MapServer,Indy|Indianapolis|Marion County|Indy Basemaps
322ee79b35f748869974ec661bd04bbc_179,01c-02,Cemetery,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2816,14.2695,2.2535,15.132",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_179,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_179.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/179,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_178,01c-02,Contours 2016,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.9369,39.9278",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_178,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_178.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/178,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_173,01c-02,Airfields,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_173,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_173.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/173,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_172,01c-02,Airports,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2799,14.3847,2.0827,14.8702",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_172,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_172.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/172,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_170,01c-02,Buildings,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.329,39.6324,-85.9369,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_170,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_170.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/170,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_177,01c-02,Neighborhoods,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_177,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_177.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/177,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_176,01c-02,Parks,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_176,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_176.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/176,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_175,01c-02,Golf Course,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2797,14.2064,2.2232,15.1302",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_175,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_175.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/175,,MapServer,Indy Basemaps
322ee79b35f748869974ec661bd04bbc_174,01c-02,Schools,,"City of Indianapolis  Marion County, IN Topographic Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:01:21.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2871,14.2093,2.2295,15.1293",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_174,http://data.indy.gov/datasets/322ee79b35f748869974ec661bd04bbc_174.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_Topographic/MapServer/174,,MapServer,Indy Basemaps
9b2537e7a6e749328d84ab8d071f5c9f_34,01c-02,Rivers,,"City of Indianapolis & Marion County, IN Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-06-04T15:12:42.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3221,39.6335,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_34,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_34.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_LightGray/MapServer/34,,MapServer,Basemap|Indy Basemaps
9b2537e7a6e749328d84ab8d071f5c9f_37,01c-02,Airports,,"City of Indianapolis & Marion County, IN Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-06-04T15:12:42.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2799,14.3847,2.0827,14.8702",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_37,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_37.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_LightGray/MapServer/37,,MapServer,Basemap|Indy Basemaps
9b2537e7a6e749328d84ab8d071f5c9f_36,01c-02,Airfields,,"City of Indianapolis & Marion County, IN Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-06-04T15:12:42.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_36,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_36.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_LightGray/MapServer/36,,MapServer,Basemap|Indy Basemaps
9b2537e7a6e749328d84ab8d071f5c9f_30,01c-02,Railroad,,"City of Indianapolis & Marion County, IN Base Map",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-06-04T15:12:42.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.329,39.634,-85.9371,39.9273",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_30,http://data.indy.gov/datasets/9b2537e7a6e749328d84ab8d071f5c9f_30.zip,https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_LightGray/MapServer/30,,MapServer,Basemap|Indy Basemaps
