url,Title,JPEG,PDF,Rights,DOI
https://rucore.libraries.rutgers.edu/rutgers-lib/20335,"A Picture Map of Rutgers University, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20335/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20335/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T39G5NCD
https://rucore.libraries.rutgers.edu/rutgers-lib/20226,"Rutgers College, New Jersey, campuses 1979",https://rucore.libraries.rutgers.edu/rutgers-lib/20226/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20226/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3RF5VK8
https://rucore.libraries.rutgers.edu/rutgers-lib/17713,"Rutgers College, New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/17713/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/17713/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3G44R47
https://rucore.libraries.rutgers.edu/rutgers-lib/17714,"Rutgers University, College Avenue, New Brunswick",https://rucore.libraries.rutgers.edu/rutgers-lib/17714/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/17714/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3KW5GWP
https://rucore.libraries.rutgers.edu/rutgers-lib/20369,"Newark Colleges of Rutgers University, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20369/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20369/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3D50NH4
https://rucore.libraries.rutgers.edu/rutgers-lib/20387,"Map of Property of Rutgers College; New Brunswick, NJ",https://rucore.libraries.rutgers.edu/rutgers-lib/20387/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20387/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3K074S0
https://rucore.libraries.rutgers.edu/rutgers-lib/20381,Map showing locations of living Rutgers College students,https://rucore.libraries.rutgers.edu/rutgers-lib/20381/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20381/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T35M667R
https://rucore.libraries.rutgers.edu/rutgers-lib/20337,"Rutgers Alumni Monthly; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20337/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20337/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3F76D34
https://rucore.libraries.rutgers.edu/rutgers-lib/20229,"Rutgers University, New Jersey, 1946 football schedule",https://rucore.libraries.rutgers.edu/rutgers-lib/20229/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20229/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T34M952X
https://rucore.libraries.rutgers.edu/rutgers-lib/20217,"Rutgers College Avenue Campus, New Jersey 1930",https://rucore.libraries.rutgers.edu/rutgers-lib/20217/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20217/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3QF8TDF
https://rucore.libraries.rutgers.edu/rutgers-lib/20224,"Rutgers College, New Jersey, campuses 1979 verso",https://rucore.libraries.rutgers.edu/rutgers-lib/20224/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20224/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3GX4C35
https://rucore.libraries.rutgers.edu/rutgers-lib/16259,Rutgers Unversity College Avenue Campus map 1973,https://rucore.libraries.rutgers.edu/rutgers-lib/16259/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/16259/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3GX4CG3
https://rucore.libraries.rutgers.edu/rutgers-lib/20205,"Rutgers College Avenue Campus, New Jersey 1954",https://rucore.libraries.rutgers.edu/rutgers-lib/20205/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20205/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T36D5THN
https://rucore.libraries.rutgers.edu/rutgers-lib/20298,"Rutgers University, New Jersey, Camden campus 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20298/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20298/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3125T6M
https://rucore.libraries.rutgers.edu/rutgers-lib/20370,"Rutgers University, Newark, New Jersey campus undated",https://rucore.libraries.rutgers.edu/rutgers-lib/20370/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20370/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3HX1D7J
https://rucore.libraries.rutgers.edu/rutgers-lib/20212,"Rutgers College, New Jersey 1878, tunnel views",https://rucore.libraries.rutgers.edu/rutgers-lib/20212/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20212/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3DZ08TJ
https://rucore.libraries.rutgers.edu/rutgers-lib/20446,"Rutgers University Heights, Piscataway, New Jersey 1963",https://rucore.libraries.rutgers.edu/rutgers-lib/20446/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20446/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T34X589W
https://rucore.libraries.rutgers.edu/rutgers-lib/20284,"Rutgers University, New Jersey, Camden campus 1955",https://rucore.libraries.rutgers.edu/rutgers-lib/20284/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20284/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3W959Q9
https://rucore.libraries.rutgers.edu/rutgers-lib/20304,"Rutgers University, New Jersey, Camden campus 1977",https://rucore.libraries.rutgers.edu/rutgers-lib/20304/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20304/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T34T6JXM
https://rucore.libraries.rutgers.edu/rutgers-lib/20351,"Rutgers University, Newark Campus, New Jersey 1977",https://rucore.libraries.rutgers.edu/rutgers-lib/20351/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20351/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T38C9WSV
https://rucore.libraries.rutgers.edu/rutgers-lib/20222,"Rutgers University, Cook College, New Jersey 1978",https://rucore.libraries.rutgers.edu/rutgers-lib/20222/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20222/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T37D2VN1
https://rucore.libraries.rutgers.edu/rutgers-lib/20371,"Map of New Brunswick, N.J. showing location of Rutgers College",https://rucore.libraries.rutgers.edu/rutgers-lib/20371/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20371/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3SF2WQN
https://rucore.libraries.rutgers.edu/rutgers-lib/20388,"Hand drawn map of Rutgers University; New Brunswick, N.J.",https://rucore.libraries.rutgers.edu/rutgers-lib/20388/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20388/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3PR7WH1
https://rucore.libraries.rutgers.edu/rutgers-lib/20227,"Rutgers University, New Jersey, 1946 football schedule verso",https://rucore.libraries.rutgers.edu/rutgers-lib/20227/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20227/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3W66M90
https://rucore.libraries.rutgers.edu/rutgers-lib/20223,"Rutgers University, New Brunswick, New Jersey campuses 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20223/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20223/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3C53MCR
https://rucore.libraries.rutgers.edu/rutgers-lib/20219,"Rutgers College of Agriculture and Environmental Science, New Jersey 1969",https://rucore.libraries.rutgers.edu/rutgers-lib/20219/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20219/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3V69K45
https://rucore.libraries.rutgers.edu/rutgers-lib/20220,"Rutgers College of Agriculture and Environmental Science, New Jersey 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20220/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20220/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T30002M0
https://rucore.libraries.rutgers.edu/rutgers-lib/20312,"Rutgers University, Newark, New Jersey 1947 map 1",https://rucore.libraries.rutgers.edu/rutgers-lib/20312/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20312/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3X92BT7
https://rucore.libraries.rutgers.edu/rutgers-lib/20322,"Rutgers University, Newark, New Jersey 1947 map 2",https://rucore.libraries.rutgers.edu/rutgers-lib/20322/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20322/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3222V9J
https://rucore.libraries.rutgers.edu/rutgers-lib/20225,"Rutgers University, New Brunswick, New Jersey campuses 1973",https://rucore.libraries.rutgers.edu/rutgers-lib/20225/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20225/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3MP53TG
https://rucore.libraries.rutgers.edu/rutgers-lib/20214,"Rutgers University, New Jersey 1934 Queens Campus study",https://rucore.libraries.rutgers.edu/rutgers-lib/20214/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20214/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3PG1S8M
https://rucore.libraries.rutgers.edu/rutgers-lib/20333,"Rutgers University, Newark, New Jersey campus 1969 map 2",https://rucore.libraries.rutgers.edu/rutgers-lib/20333/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20333/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T35T3M0H
https://rucore.libraries.rutgers.edu/rutgers-lib/20377,"Map of College Avenue Campus, Rutgers University, New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20377/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20377/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3TB17F3
https://rucore.libraries.rutgers.edu/rutgers-lib/20306,"University Heights Area of the College Avenue Campus of Rutgers University, New Jersey Map",https://rucore.libraries.rutgers.edu/rutgers-lib/20306/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20306/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T38K79MW
https://rucore.libraries.rutgers.edu/rutgers-lib/20318,Maps of the New Jersey College for Women and College Avenue Campus of Rutgers University (1947),https://rucore.libraries.rutgers.edu/rutgers-lib/20318/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20318/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3NS0VDN
https://rucore.libraries.rutgers.edu/rutgers-lib/20373,"University Affairs, The Ever-Changing Campus; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20373/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20373/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3NP250Q
https://rucore.libraries.rutgers.edu/rutgers-lib/20379,"Small map of New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20379/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20379/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3JW8FF8
https://rucore.libraries.rutgers.edu/rutgers-lib/20311,"Map of Douglass College; New Brunwsick, New Jersey (1962)",https://rucore.libraries.rutgers.edu/rutgers-lib/20311/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20311/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3MS3T9Q
https://rucore.libraries.rutgers.edu/rutgers-lib/20326,"Map of New Jersey College for Women; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20326/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20326/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3D79BZB
https://rucore.libraries.rutgers.edu/rutgers-lib/20314,"Campus Map of Douglass College; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20314/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20314/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3RJ4K00
https://rucore.libraries.rutgers.edu/rutgers-lib/20324,"Map of the Douglass College 5 year plan; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20324/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20324/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3J103PM
https://rucore.libraries.rutgers.edu/rutgers-lib/20321,"Map of the Douglass College 25 year Master Plan, New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20321/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20321/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3SJ1M4C
https://rucore.libraries.rutgers.edu/rutgers-lib/29304,"1822 Map of Bloomsbury, Trenton, NJ",https://rucore.libraries.rutgers.edu/rutgers-lib/29304/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/29304/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3VT1RZ5
https://rucore.libraries.rutgers.edu/rutgers-lib/32895,"Sanborn Map of Highland Park, New Jersey - Map 45",,https://rucore.libraries.rutgers.edu/rutgers-lib/32895/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3P84B9R
https://rucore.libraries.rutgers.edu/rutgers-lib/30173,1988 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30173/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3B857WD
