identifier,title,description,issued,modified,landingPage,webService,spatial
   Harford County Government,"[u'Harford', u'Maryland', u'Zoning', u'Planning', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/06c161a4fba24d638306d6d72fc325b1_0,Zoning Designations,"Harford County 2017 Zoning Map.All official Zoning Maps shall be permanently
kept on file with the Harford County Council Administrator and a copy of the maps
shall be on file in the Department of Planning and Zoning. The maps
shall be made available to the public for public inspection during
normal County business hours, and the Department of Planning and Zoning
shall provide for the sale of the maps to the general public.",2018-11-16T18:38:56.000Z,2018-11-28T16:39:15.636Z,http://planning-harfordgis.opendata.arcgis.com/datasets/06c161a4fba24d638306d6d72fc325b1_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/2017Zoning/FeatureServer/0,"-76.57145245008658,39.39255236474649,-76.0812757866282,39.72017130890418",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Hydrology', u'Water', u'Environment', u'Environmental', u'Basemap', u'Base']",http://planning-harfordgis.opendata.arcgis.com/datasets/f7ae234c03344f9e998891811cd08669_0,Hydrology Polygons,"Hydrology area features; double line streams, ponds, rivers; 100' scale photogrammetric mapping compiled Spring 2013.",2018-11-16T16:16:06.000Z,2018-11-19T21:04:37.965Z,http://planning-harfordgis.opendata.arcgis.com/datasets/f7ae234c03344f9e998891811cd08669_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HydrologyPolygons/FeatureServer/0,"-76.57241052705133,39.3899107859633,-76.06812232657782,39.723279926294346",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Agriculture', u'Agricultural Preservation', u'Planning', u'Preservation', u'Land Preservation', u'Land Use']",http://planning-harfordgis.opendata.arcgis.com/datasets/bfb572a96ee949e9b310e97460bc276c_0,Sustainable Growth and Agricultural Preservation Act of 2012,"Tier 1: Locally designated growth area; Designated S1 in County Water 
 Sewerage Master Plan; Existing sewerage service area. Tier 2: 
Locally designated growth area; Planned to be served by public sewerage 
systems as noted in the County Water  Sewerage Master Plan. Tier 3:
 (9) Designated Rural Villages; Parcels zoned RR, VR, VB; (83) Parcels 
zoned AG but entirely surrounded by Tier 3. Tier 4: Priority 
Preservation Area; Rural Legacy Areas; Parks, MET  MHT Easements 
 Agricultural Preservation Easements (outside of Development 
Envelope); Parcels zoned AG (outside of Development Envelope); Parcels 
zoned B1, B2, B3, CI, GI  LI (outside of Development Envelope).",2018-11-16T16:55:28.000Z,2018-11-28T16:39:15.520Z,http://planning-harfordgis.opendata.arcgis.com/datasets/bfb572a96ee949e9b310e97460bc276c_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/SB236/FeatureServer/0,"-76.57142959927704,39.3924548185821,-76.0812973292986,39.72017147633303",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Planning', u'BRAC', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/d0386da0db4348d7b0b1a9cf5f62f97c_0,BRAC Zone,"Areas established for targeted development and focused
growth incentives for local government and businesses.",2018-11-14T21:41:45.000Z,2018-11-28T16:39:15.389Z,http://planning-harfordgis.opendata.arcgis.com/datasets/d0386da0db4348d7b0b1a9cf5f62f97c_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/BRACZone/FeatureServer/0,"-76.3360648264073,39.406186031056954,-76.14541681194301,39.51563467793277",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic Preservation', u'Preservation', u'Historic']",http://planning-harfordgis.opendata.arcgis.com/datasets/f5137b12182c425fbad1f68e1ad92da5_0,National Register Sites,"Program of the U. S. Department of
the Interior, National Park Service, and administered by the Maryland
Historical Trust. It recognizes districts, buildings, structures, objects, and
sites for their significance in American history, archeology, architecture,
engineering, or culture, and identifies them as worthy of preservation.",2018-11-16T16:45:52.000Z,2018-11-19T18:51:48.728Z,http://planning-harfordgis.opendata.arcgis.com/datasets/f5137b12182c425fbad1f68e1ad92da5_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/NationalRegisterSites/FeatureServer/0,"-76.54457945971174,39.29351296631785,-76.08257257140922,39.71095203501845",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic', u'Preservation']",http://planning-harfordgis.opendata.arcgis.com/datasets/8cca35fdb9d04470bb50fedcfd9b84f1_0,Inventoried Sites,"A repository of information on districts, sites,
buildings, structures, and objects of known or potential value to the
prehistory and history of the State of Maryland. Listed on the Maryland
Inventory of Historic Places.",2018-11-16T16:19:24.000Z,2018-11-19T20:56:11.249Z,http://planning-harfordgis.opendata.arcgis.com/datasets/8cca35fdb9d04470bb50fedcfd9b84f1_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/InventoriedSites/FeatureServer/0,"-76.56851806495752,39.293573709935245,-76.06973664656668,39.720044034033386",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Planning', u'Development', u'Land Use']",http://planning-harfordgis.opendata.arcgis.com/datasets/17dfd30af2954aada011e8064981009e_0,Enterprise Zones,"Areas to foster redevelopment in underutilized areas, promote job
creation and business retention.",2018-11-16T14:31:26.000Z,2018-11-28T16:39:16.478Z,http://planning-harfordgis.opendata.arcgis.com/datasets/17dfd30af2954aada011e8064981009e_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/EnterpriseZones/FeatureServer/0,"-76.37457605514889,39.40485334790738,-76.08328368132085,39.569159958219906",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Agriculture', u'Agricultural Preservation', u'Preservation', u'Planning', u'Land Preservation']",http://planning-harfordgis.opendata.arcgis.com/datasets/aebe0dad2db34830a909ee00346943ad_0,Priority Preservation Area,"Area designated to contain
productive agricultural or forestry enterprises.",2018-11-16T16:53:03.000Z,2018-11-28T16:39:15.386Z,http://planning-harfordgis.opendata.arcgis.com/datasets/aebe0dad2db34830a909ee00346943ad_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/PriorityPreservationArea/FeatureServer/0,"-76.57056329696046,39.53920918827658,-76.11000184551757,39.72039090639028",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Planning', u'Development', u'Land Use', u'Boundaries', u'Land Preservation']",http://planning-harfordgis.opendata.arcgis.com/datasets/400b656046c4405a840e3710f31f71f2_0,Development Envelope,"Targeted area for growth to maximize efficient use of public
infrastructure.",2018-11-15T16:39:38.000Z,2018-11-16T19:45:10.360Z,http://planning-harfordgis.opendata.arcgis.com/datasets/400b656046c4405a840e3710f31f71f2_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/DevelopmentEnvelope/FeatureServer/0,"-76.40545281108714,39.39279030047798,-76.08312516336613,39.58304737020138",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Education', u'Schools', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/bdbba51902144265877bac739958f5b9_0,School Districts - High,Harford County High School district boundaries.,2018-11-16T15:48:22.000Z,2018-11-28T16:39:16.964Z,http://planning-harfordgis.opendata.arcgis.com/datasets/bdbba51902144265877bac739958f5b9_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HighSchoolDistricts/FeatureServer/0,"-76.57200720574077,39.30073865885954,-76.05666670911285,39.72009398403021",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic', u'Preservation', u'Districts']",http://planning-harfordgis.opendata.arcgis.com/datasets/4ba7213384fe41eab96b0fa432d12e08_0,Historic Districts,"A significant concentration,
linkage, or continuity of sites, buildings, structures, or objects united
historically or aesthetically by plan or physical development.",2018-11-16T15:50:20.000Z,2018-11-28T16:39:15.785Z,http://planning-harfordgis.opendata.arcgis.com/datasets/4ba7213384fe41eab96b0fa432d12e08_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HistoricDistricts/FeatureServer/0,"-76.56729626823382,39.40341885754312,-76.0813050203375,39.719581316823216",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic', u'Preservation', u'Historic Preservation', u'National', u'Register']",http://planning-harfordgis.opendata.arcgis.com/datasets/bc12e17c2b5e46c896cc5ba58cedf418_0,National Register Individual Sites,"Listed on the National Register as an individual site.
",2018-11-16T16:38:47.000Z,2018-11-19T19:00:32.295Z,http://planning-harfordgis.opendata.arcgis.com/datasets/bc12e17c2b5e46c896cc5ba58cedf418_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/NationalRegisterIndividualSites/FeatureServer/0,"-76.51539010572483,39.29339618763941,-76.08257257140922,39.71095203501845",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Hydrology', u'Water', u'Environment', u'Environmental', u'Base', u'Basemap']",http://planning-harfordgis.opendata.arcgis.com/datasets/ee64f4b3004d4c03b805a30eeec5fe1c_0,Hydrology Lines,Linear water features. 100' scale photogrammetric mapping compiled Spring 2013.,2018-11-16T16:13:51.000Z,2018-11-19T21:17:33.372Z,http://planning-harfordgis.opendata.arcgis.com/datasets/ee64f4b3004d4c03b805a30eeec5fe1c_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HydrologyLines/FeatureServer/0,"-76.57306576064975,39.39052254020815,-76.07875287278266,39.72340773612695",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/b066cd84e2d447789d403f30f9236600_0,Harford County Boundary,Harford County Maryland Boundary.,2018-11-16T15:46:10.000Z,2018-11-28T16:39:16.392Z,http://planning-harfordgis.opendata.arcgis.com/datasets/b066cd84e2d447789d403f30f9236600_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HarfordCountyBoundary/FeatureServer/0,"-76.5722561654656,39.25945682355439,-76.03226837108379,39.71989676051593",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic', u'Preservation', u'Landmarks']",http://planning-harfordgis.opendata.arcgis.com/datasets/88cc0f6c17204de9934901bf01f5357c_0,County Historic Landmarks,"A site or structure that is significant in American or Harford
County history, architecture, archaeology, engineering and/or culture. ",2018-11-14T21:52:03.000Z,2018-11-28T16:39:15.146Z,http://planning-harfordgis.opendata.arcgis.com/datasets/88cc0f6c17204de9934901bf01f5357c_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/CountyHistoricLandmarks/FeatureServer/0,"-76.56665473816187,39.40582185581142,-76.15004050203795,39.702153813251634",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Recreation', u'Park', u'Planning', u'Land Preservation', u'Land Use']",http://planning-harfordgis.opendata.arcgis.com/datasets/0344c822f9a0413c8a60696bc9fd54e8_0,Parks,County and State parks within Harford County Maryland.,2018-11-16T16:47:51.000Z,2018-11-19T16:53:09.279Z,http://planning-harfordgis.opendata.arcgis.com/datasets/0344c822f9a0413c8a60696bc9fd54e8_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/Parks/FeatureServer/0,"-76.55925569964694,39.39267529215392,-76.0821929625889,39.714451754194194",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Schools', u'Education', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/cdf78ed6bc014564af043352af8ab0fd_0,School Districts - Middle,Harford County Middle School district boundaries.,2018-11-16T16:31:07.000Z,2018-11-28T16:39:16.728Z,http://planning-harfordgis.opendata.arcgis.com/datasets/cdf78ed6bc014564af043352af8ab0fd_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/MiddleSchoolDistricts/FeatureServer/0,"-76.57200720574077,39.30073865885954,-76.05666670911285,39.72009398403021",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Municipal', u'Bel Air', u'Aberdeen', u'Havre de Grace', u'Municipality']",http://planning-harfordgis.opendata.arcgis.com/datasets/08a06f7e71bd4431bb9f982e4249856e_0,Municipal Boundaries,"Municipal boundaries within Harford County, Maryland; Bel Air, Aberdeen, and Havre de Grace.",2018-11-16T16:32:59.000Z,2018-11-28T16:39:14.904Z,http://planning-harfordgis.opendata.arcgis.com/datasets/08a06f7e71bd4431bb9f982e4249856e_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/MunicipleBoundaries/FeatureServer/0,"-76.5722561654656,39.25945682355439,-76.03226837108379,39.71989676051593",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Historic', u'Easements', u'Preservation']",http://planning-harfordgis.opendata.arcgis.com/datasets/08fdcba3309046f2b777a2bf102ed791_0,Historic Easements,"A type of conservation easement designed to protect a
significant historic, archaeological, or cultural resource. Generally, owners
of the easement property agree to relinquish partial development rights.",2018-11-16T16:11:35.000Z,2018-11-19T21:16:05.391Z,http://planning-harfordgis.opendata.arcgis.com/datasets/08fdcba3309046f2b777a2bf102ed791_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/HistoricEasements/FeatureServer/0,"-76.5158876188443,39.46790143660205,-76.0832335679811,39.65745239073355",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Environment', u'Environmental', u'Flood', u'Floodplain', u'Water']",http://planning-harfordgis.opendata.arcgis.com/datasets/adc55930c56643bea60ac478f46db879_0,Floodplain,"The regulatory 100-year floodplain is an area mapped by the Federal 
Emergency Management Agency based upon the probability of that area 
flooding from stormwater on the order of once every 100 years.? The 
Department of Planning  Zoning is a repository for FEMA's Flood
 Insurance Rate Maps (FIRMs) and offers assistance in making floodplain 
determinations and understanding flood insurance requirements. Land 
located within the 100 year floodplain has a 1% chance of being flooded 
in any given year, or 26% chance during the life of a mortgage, is 
subject to restrictive building regulations.",2018-11-16T15:08:57.000Z,2018-11-20T15:14:00.392Z,http://planning-harfordgis.opendata.arcgis.com/datasets/adc55930c56643bea60ac478f46db879_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/Floodplain/FeatureServer/0,"-76.57115955953229,39.274775485504115,-76.04986263777509,39.720018523443315",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Zip', u'Zipcode', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/30da3a6d0a194876b03afc86845553fe_0,Zip Code Boundaries,Harford County Zip Code boundaries.,2018-11-16T18:36:05.000Z,2018-11-28T16:39:15.641Z,http://planning-harfordgis.opendata.arcgis.com/datasets/30da3a6d0a194876b03afc86845553fe_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/ZipCodes/FeatureServer/0,"-76.57214988736362,39.276031915888844,-76.05669994013695,39.71987356610136",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Environmental', u'Environment', u'Water', u'Planning']",http://planning-harfordgis.opendata.arcgis.com/datasets/4de1bc56c7164a27be9411166e00628d_0,Watersheds,Watersheds and subwatersheds of Harford County.,2018-11-16T18:32:51.000Z,2018-11-28T16:39:16.721Z,http://planning-harfordgis.opendata.arcgis.com/datasets/4de1bc56c7164a27be9411166e00628d_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/Watersheds/FeatureServer/0,"-76.57199929709975,39.300738627762435,-76.05666937328299,39.719895022530494",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Election', u'Government', u'Polling Place']",http://planning-harfordgis.opendata.arcgis.com/datasets/5d6192c537044653bf79d77956514c1b_0,Polling Places,Election polling locations for Harford County Maryland.,2018-11-16T16:50:30.000Z,2018-11-19T16:45:34.077Z,http://planning-harfordgis.opendata.arcgis.com/datasets/5d6192c537044653bf79d77956514c1b_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/PollingPlaces/FeatureServer/0,"-76.53575249816103,39.401998615435495,-76.09389883929185,39.6976059963306",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Election', u'Council', u'Councilmanic', u'Government', u'Boundaries']",http://planning-harfordgis.opendata.arcgis.com/datasets/cab316b1beca48b7aedd55b32634f1e0_0,Councilmanic Districts,Councilmanic District boundaries for Harford County Maryland.,2018-11-14T21:48:18.000Z,2018-12-26T21:28:07.521Z,http://planning-harfordgis.opendata.arcgis.com/datasets/cab316b1beca48b7aedd55b32634f1e0_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/CouncilmanicDistricts/FeatureServer/0,"-76.57182169028823,39.300737982702685,-76.0566687709228,39.71993992530515",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
   Harford County Government,"[u'Harford', u'Maryland', u'Cadastral', u'Property', u'Land Use', u'Boundaries', u'Subdivision']",http://planning-harfordgis.opendata.arcgis.com/datasets/0b70387f8980483ea1308478c78aed37_0,Subdivision Boundaries,Subdivision boundaries with Subdivision Name attribution.,2018-11-16T18:29:27.000Z,2018-11-16T19:26:37.666Z,http://planning-harfordgis.opendata.arcgis.com/datasets/0b70387f8980483ea1308478c78aed37_0,https://services.arcgis.com/q8r0H9SbF6PzNpYE/arcgis/rest/services/SubdivisionBoundaries/FeatureServer/0,"-76.57139661387069,39.393666709378266,-76.08130013524074,39.7199561709385",04b-025,Maryland,Counties Geospatial Data,{u'name': u'   Harford County Government'},"Harford County, Maryland, United States|Maryland, United States"
